SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 9,Language,Language for expressing and developing ideas,AC9E9LA08,"Analyse how vocabulary choices contribute to style, mood and tone",,"Identifying the words used to create nuanced meaning; for example, identifying the words that create a sarcastic tone in a text","EAL/D students may benefit from: •building a bank of words associated with style, mood and tone created in a short story or chapter of a novel"
English,English,Year 9,Language,Language for expressing and developing ideas,AC9E9LA08,"Analyse how vocabulary choices contribute to style, mood and tone",,"Identifying the words used to create nuanced meaning; for example, identifying the words that create a sarcastic tone in a text","•listening to spoken texts and participating in teacher-supported discussions about the word choices that contribute to a particular tone, e.g. a political speech"
English,English,Year 9,Language,Language for expressing and developing ideas,AC9E9LA08,"Analyse how vocabulary choices contribute to style, mood and tone",,Identifying how the vocabulary used in a text contributes to its stylistic effectiveness,
English,English,Year 9,Language,Language for expressing and developing ideas,AC9E9LA09,Understand punctuation conventions for referencing and citing others for formal and informal purposes,,"Understanding who to and how to cite in essays, reviews and academic assignments, and when it is appropriate to use direct quotations or to report sources more generally",EAL/D students may benefit from: •clear explanation and examples of punctuation conventions
English,English,Year 9,Literature,Literature and contexts,AC9E9LE01,"Analyse the representations of people and places in literary texts, drawn from historical, social and cultural contexts, by first nations australian, and wide-ranging australian and world authors",,"Exploring and comparing representations of values of characters; for example, exploring the values associated with authority, community and family in literature drawn from different cultures and times",EAL/D students may benefit from: •encouragement to share their knowledge of literary texts they have read in their home language and inclusion of literary texts reflecting cultural diversity
English,English,Year 9,Literature,Literature and contexts,AC9E9LE01,"Analyse the representations of people and places in literary texts, drawn from historical, social and cultural contexts, by first nations australian, and wide-ranging australian and world authors",,"Exploring how texts by first nations australian authors reflect unique ways of being, knowing, thinking and doing",
English,English,Year 9,Literature,Literature and contexts,AC9E9LE01,"Analyse the representations of people and places in literary texts, drawn from historical, social and cultural contexts, by first nations australian, and wide-ranging australian and world authors",,"Exploring the way wide-ranging australian novels, poems and films represent water and characters’ relationships with water",
English,English,Year 9,Literature,Engaging with and responding to literature,AC9E9LE02,Present a personal response to a literary text comparing initial impressions and subsequent analysis of the whole text,,"Interrogating and making judgements about a text, comparing others’ ideas against the student’s own and reaching an independent decision or consensus about the interpretations and ideas expressed","EAL/D students may benefit from: •the opportunity to model, brainstorm vocabulary and refine their personal response to a text in a smaller group before sharing ideas with a larger group"
English,English,Year 9,Literature,Engaging with and responding to literature,AC9E9LE03,Analyse how features of literary texts influence readers’ preference for texts,,"Reflecting on and discussing responses to literature including characterisation, setting details, plot events, themes and literary devices used to achieve particular effects, and collaboratively formulating a list of factors that distinguish value","EAL/D students may benefit from: •identifying texts that they enjoy, including those from their home language, and recording the features of these texts that add to that enjoyment on a graphic organiser"
English,English,Year 9,Literature,Examining literature,AC9E9LE04,Analyse texts and evaluate the aesthetic qualities and appeal of an author’s literary style,,"Comparing texts created by the same author to determine literary style, assessing their appeal and presenting comparisons to others",EAL/D students may benefit from: •opportunities to analyse and evaluate literary texts from their home language
English,English,Year 9,Literature,Examining literature,AC9E9LE05,"Analyse the effect of text structures, language features and literary devices such as extended metaphor, metonymy, allegory, symbolism and intertextual references",,"Examining how different authors make use of devices such as imagery, and explaining the effect of these choices on audiences",EAL/D students may benefit from: •teacher-supported discussions of intertextual references with explanations of a reference in its original form and the link to the newer text
English,English,Year 9,Literature,Examining literature,AC9E9LE05,"Analyse the effect of text structures, language features and literary devices such as extended metaphor, metonymy, allegory, symbolism and intertextual references",,"Examining how different authors make use of devices such as imagery, and explaining the effect of these choices on audiences",•clear explanations of the cultural and historical knowledge required to identify and interpret symbolism
English,English,Year 9,Literature,Examining literature,AC9E9LE05,"Analyse the effect of text structures, language features and literary devices such as extended metaphor, metonymy, allegory, symbolism and intertextual references",,Identifying examples of literary devices in a range of poems and considering how they contribute to meaning and influence the emotional responses of the audience,
English,English,Year 9,Literature,Creating literature,AC9E9LE06,"Create and edit literary texts, that may be a hybrid, that experiment with text structures, language features and literary devices for purposes and audiences",,"Taking an existing short story, poem, play or speech in print form and creating a short film",EAL/D students may benefit from: •revising text structure frameworks to understand specific types of texts and then engaging in teacher– supported joint construction of short hybrid texts
English,English,Year 9,Literature,Creating literature,AC9E9LE06,"Create and edit literary texts, that may be a hybrid, that experiment with text structures, language features and literary devices for purposes and audiences",,"Adapting traditional and contemporary literature through textual intervention, prequel or sequel",
English,English,Year 9,Literature,Creating literature,AC9E9LE06,"Create and edit literary texts, that may be a hybrid, that experiment with text structures, language features and literary devices for purposes and audiences",,"Editing by checking for run-on sentences, ensuring that detail or repetition is used for effect, and ensuring paragraphs are linked in ways that develop the narrative",
English,English,Year 9,Literacy,Texts in context,AC9E9LY01,"Analyse how representations of people, places, events and concepts reflect contexts",,Examining the representation of public figures in media and recognising how these vary in different contexts,"EAL/D students may benefit from: •inclusion of texts that reflect their cultural heritage and opportunities to analyse representations of people, places, events and concepts in these texts"
English,English,Year 9,Literacy,Texts in context,AC9E9LY01,"Analyse how representations of people, places, events and concepts reflect contexts",,"Identifying and analysing how news is conveyed in texts; for example, analysing representations of an event at a particular time reported in the media",
English,English,Year 9,Literacy,Texts in context,AC9E9LY01,"Analyse how representations of people, places, events and concepts reflect contexts",,Comparing texts from different time periods and analysing the language features used to represent individuals or groups,
English,English,Year 9,Literacy,Interacting with others,AC9E9LY02,"Listen to spoken texts that have different purposes and audiences, analysing how language features position listeners to respond in particular ways, and use interacting skills to present and discuss opinions regarding these texts",,Discussing how stereotypes are created through language and how they position listeners to respond,EAL/D students may benefit from: •previewing key language and concepts and listening to spoken texts more than once
English,English,Year 9,Literacy,Interacting with others,AC9E9LY02,"Listen to spoken texts that have different purposes and audiences, analysing how language features position listeners to respond in particular ways, and use interacting skills to present and discuss opinions regarding these texts",,Discussing how stereotypes are created through language and how they position listeners to respond,•having access to the written script of a spoken text
English,English,Year 9,Literacy,Interacting with others,AC9E9LY02,"Listen to spoken texts that have different purposes and audiences, analysing how language features position listeners to respond in particular ways, and use interacting skills to present and discuss opinions regarding these texts",,"Using effective strategies for dialogue and discussion in a range of formal and informal contexts, including speaking clearly and coherently and for an appropriate length of time, presenting an opinion and listening to the opinions of others",
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY03,"Analyse and evaluate how language features are used to represent a perspective of an issue, event, situation, individual or group",,Analysing the use of language in the coverage of a contentious issue in a range of news and social media,"EAL/D students may benefit from: •alternative methods of eliciting this information, such as graphic organisers, a teacher interview, or creation of a multimedia response"
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY03,"Analyse and evaluate how language features are used to represent a perspective of an issue, event, situation, individual or group",,Analysing the use of language in the coverage of a contentious issue in a range of news and social media,•creating word clines of descriptive language encountered in texts to show how language choice can represent a range of perspectives
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY03,"Analyse and evaluate how language features are used to represent a perspective of an issue, event, situation, individual or group",,Explaining how authors use language features to represent ideas and convey opinions,
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY03,"Analyse and evaluate how language features are used to represent a perspective of an issue, event, situation, individual or group",,"Comparing a range of advocacy, campaign or inspirational speeches from films or media and identifying language features that influence the listener",
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY04,"Analyse the organisation of ideas in paragraphs and extended texts, and evaluate its impact on meaning",,"Evaluating techniques used in texts to organise ideas and evoke emotional responses, such as comparison, contrast, exaggeration, juxtaposition, the changing of chronological order, and the expansion and compression of time",EAL/D students may benefit from: •representing text organisation using graphic organisers to support the evaluation.
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY04,"Analyse the organisation of ideas in paragraphs and extended texts, and evaluate its impact on meaning",,"Evaluating techniques used in texts to organise ideas and evoke emotional responses, such as comparison, contrast, exaggeration, juxtaposition, the changing of chronological order, and the expansion and compression of time",•development of a word bank to support their use of metalanguage to describe text features
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY04,"Analyse the organisation of ideas in paragraphs and extended texts, and evaluate its impact on meaning",,"Explaining whether the author conveys meaning effectively, through the sequence of information and evidence",
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to compare and contrast ideas and opinions in and between texts",,"Comparing and contrasting visual representations of ideas, issues or events in online news reporting",EAL/D students may benefit from: •use of visuals such as graphic organisers or retrieval charts to help identify and organize ideas
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to compare and contrast ideas and opinions in and between texts",,"Comparing the representation of an event in print and digital sources, summarising their qualities, identifying opinions and analysing evidence",
English,English,Year 9,Literacy,"Analysing, interpreting and evaluating",AC9E9LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to compare and contrast ideas and opinions in and between texts",,Summarising articles representing a current event comparing and contrasting ideas and opinions in and between texts,
English,English,Year 9,Literacy,Creating texts,AC9E9LY06,"Plan, create, edit and publish written and multimodal texts, organising, expanding and developing ideas, and selecting text structures, language features, literary devices and multimodal features for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Developing an argument that has a series of sequenced and linked paragraphs, beginning with a contention, followed by a series of supported points that develop a line of argument, and a conclusion that summarises the main line of argument","EAL/D students may benefit from: •teacher–supported deconstruction of model texts, modelling of planning for writing and joint construction of sample paragraphs or texts"
English,English,Year 9,Literacy,Creating texts,AC9E9LY06,"Plan, create, edit and publish written and multimodal texts, organising, expanding and developing ideas, and selecting text structures, language features, literary devices and multimodal features for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,Creating informative texts that explain and analyse complex phenomena using well-chosen facts and precise language,
English,English,Year 9,Literacy,Creating texts,AC9E9LY06,"Plan, create, edit and publish written and multimodal texts, organising, expanding and developing ideas, and selecting text structures, language features, literary devices and multimodal features for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Reviewing and editing their own and others’ texts, which may involve using online applications, for accuracy of grammar, spelling and punctuation, and to achieve particular purposes and address specific audiences by improving clarity and control of content through organising, developing, extending and linking ideas",
English,English,Year 9,Literacy,Creating texts,AC9E9LY06,"Plan, create, edit and publish written and multimodal texts, organising, expanding and developing ideas, and selecting text structures, language features, literary devices and multimodal features for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Discussing choices of literary devices used in a literary text with a peer, and evaluating the potential effect of each choice on an audience",
English,English,Year 9,Literacy,Creating texts,AC9E9LY07,"Plan, create, rehearse and deliver spoken and multimodal presentations for purposes and audiences, using language features, literary devices and features of voice such as volume, tone, pitch and pace, and organising, expanding and developing ideas in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Using graphics and text animations to accompany spoken text; for example, presenting a news item suitable for a current affairs program that uses images with spoken text to influence a viewer’s response","EAL/D students may benefit from: •teacher deconstruction of language, visual and multimodal features of model presentations."
English,English,Year 9,Literacy,Creating texts,AC9E9LY07,"Plan, create, rehearse and deliver spoken and multimodal presentations for purposes and audiences, using language features, literary devices and features of voice such as volume, tone, pitch and pace, and organising, expanding and developing ideas in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Using graphics and text animations to accompany spoken text; for example, presenting a news item suitable for a current affairs program that uses images with spoken text to influence a viewer’s response","•teacher-supported and small group opportunities to rehearse spoken presentations to practice features of voice for a specific purpose and audience, e.g. a slower pace to emphasise a point in a persuasive speech"
English,English,Year 9,Literacy,Creating texts,AC9E9LY07,"Plan, create, rehearse and deliver spoken and multimodal presentations for purposes and audiences, using language features, literary devices and features of voice such as volume, tone, pitch and pace, and organising, expanding and developing ideas in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Selecting features of voice such as tone, volume, pitch and pace for their specific effects to create tone or to persuade an audience",
English,English,Year 9,Literacy,Creating texts,AC9E9LY07,"Plan, create, rehearse and deliver spoken and multimodal presentations for purposes and audiences, using language features, literary devices and features of voice such as volume, tone, pitch and pace, and organising, expanding and developing ideas in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,"Choosing text structures and adapting literary devices such as similes, metaphors and personification to meet the perceived needs of an audience when debating a topic, creating a voiceover for a media presentation or presenting a seminar",
English,English,Year 9,Literacy,Creating texts,AC9E9LY07,"Plan, create, rehearse and deliver spoken and multimodal presentations for purposes and audiences, using language features, literary devices and features of voice such as volume, tone, pitch and pace, and organising, expanding and developing ideas in ways that may be imaginative, reflective, informative, persuasive, analytical and/or critical",,Collaborating with peers to develop imaginative recreations of part of a text or to represent a key idea in a text,
English,English,Year 9,Literacy,Word knowledge,AC9E9LY08,"Understand how spelling is used in texts for particular effects; for example, characterisation, humour and to represent accents and distinctive speech",,"Exploring the spelling of neologisms and their effect in media texts such as online posts; for example, “selfie” and “paralympics”",EAL/D students may benefit from: •explanation of examples of distinctive speech achieved by an author’s spelling of particular words in a piece of dialogue
English,English,Year 9,Literacy,Word knowledge,AC9E9LY08,"Understand how spelling is used in texts for particular effects; for example, characterisation, humour and to represent accents and distinctive speech",,Analysing how spelling is used to represent the distinctive speech of a character by noting where authors have dropped letters from words to emulate the sound of spoken words,
