SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,Economics and Business,Year 8,Skills,Questioning and researching,AC9HE8S01,Develop questions to investigate a contemporary economic and business issue,,"Developing targeted or key questions using economic and business concepts and terms, such as “How is the price of goods and services determined?” and “Why do changes in market price act as a signal about how scarce resources should be allocated?”",
HASS,Economics and Business,Year 8,Skills,Questioning and researching,AC9HE8S02,"Locate, select and organise information and data from a range of sources",,"Locating online sources; for example, exploring advanced search functions such as “allintitle: taxation in Australia” or “define: not-for-profit organisation”",
HASS,Economics and Business,Year 8,Skills,Questioning and researching,AC9HE8S02,"Locate, select and organise information and data from a range of sources",,Selecting relevant information and data from sources about websites of government departments or non-government organisations by asking questions such as “How will the data or information help answer the question?”,
HASS,Economics and Business,Year 8,Skills,Questioning and researching,AC9HE8S02,"Locate, select and organise information and data from a range of sources",,"Organising data into appropriate formats using specialised digital tools; for example, constructing a diagram modelling the relationship between consumers, producers and workers in a market, or a table showing the features of different ways businesses adapt to opportunities in the market",
HASS,Economics and Business,Year 8,Skills,Interpreting and analysing,AC9HE8S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting information to identify economic and business issues; for example, inferring a change in the price of a key commodity as a signal about scarcity of resources or increasing consumer expenditure",
HASS,Economics and Business,Year 8,Skills,Interpreting and analysing,AC9HE8S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting data displayed in tables and graphs to identify trends and answer questions such as “For a 10-year period, what is the trend in the percentage of people over 60 paying income tax?”",
HASS,Economics and Business,Year 8,Skills,Interpreting and analysing,AC9HE8S03,"Interpret information and data to identify economic and business issues, trends and economic cause-and-effect relationships",,"Interpreting multi-variable data to identify a cause-and-effect relationship within an economic and business issue; for example, an increase in income earned by an individual and taxation paid, or when the supply of a good and service increases, the price adjusts",
HASS,Economics and Business,Year 8,Skills,"Evaluating, concluding and decision-making",AC9HE8S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Developing a response to an issue by combining known knowledge with new ideas; for example, using a personal budget and savings plan to decide whether to purchase a good or service",
HASS,Economics and Business,Year 8,Skills,"Evaluating, concluding and decision-making",AC9HE8S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Identifying and describing reasons informing a recommendation; for example, the reasons the government collects taxation revenue and provides services to individuals and communities",
HASS,Economics and Business,Year 8,Skills,"Evaluating, concluding and decision-making",AC9HE8S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Identifying the potential costs and benefits of a decision; for example, doing casual work involves identifying benefits such as money earned, and costs such as less certainty about work hours each week",
HASS,Economics and Business,Year 8,Skills,"Evaluating, concluding and decision-making",AC9HE8S04,"Develop a response to an economic and business issue, identifying potential costs and benefits",,"Explaining that making an economic and business decision involves choice and foregoing an alternative want; for example, the goods and/or services they must forgo or give up in order to satisfy a particular want",
HASS,Economics and Business,Year 8,Skills,Communicating,AC9HE8S05,"Create descriptions and explanations, using economic and business knowledge, concepts and terms, and referencing information and data from sources",,"Developing a response to an issue that orients the audience (for example, peers or community groups) to the issue, using relevant economic and business concepts, and terms such as “markets”, “business”, “consumer and financial decision-making” and “taxation”",
HASS,Economics and Business,Year 8,Skills,Communicating,AC9HE8S05,"Create descriptions and explanations, using economic and business knowledge, concepts and terms, and referencing information and data from sources",,Creating a description or explanation using data or information presented in appropriate formats to support decisions and conclusions about an economic and business issue,
