SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 4,Language,Text structure and organisation,AC9E4LA04,Identify how text connectives including temporal and conditional words and topic word associations are used to sequence and connect ideas,,"Recognising how authors use text connectives to create links between sentences, for example, ""however"", ""therefore"", ""nevertheless"" and ""in addition""",
English,English,Year 4,Language,Text structure and organisation,AC9E4LA04,Identify how text connectives including temporal and conditional words and topic word associations are used to sequence and connect ideas,,"Recognising how text connectives link sections of a text, providing sequences through time, for example, ""firstly"", ""then"", ""next"" and ""finally""",
English,English,Year 4,Language,Text structure and organisation,AC9E4LA05,Identify text navigation features of online texts that enhance readability including headlines drop-down menus links graphics and layout,,"Investigating the features used for texts such as headings and subheadings in print text, home pages and subpages in digital texts, and how these help the reader select text for a purpose",
English,English,Year 4,Language,Text structure and organisation,AC9E4LA05,Identify text navigation features of online texts that enhance readability including headlines drop-down menus links graphics and layout,,Comparing the features of texts on similar topics online,
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA06,Understand that complex sentences contain one independent clause and at least one dependent clause typically joined by a subordinating conjunction to create relationships such as time and causality,,"Creating richer, more specific descriptions by using adjectival clauses, for example, ""crossing the mountain range was difficult."" becomes ""the mountain pass, which had received days of heavy rain, was dangerous.""",EAL/D students may benefit from: •opportunities to build sentences from sentence stems and from reconstructing cut-up sentences
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA06,Understand that complex sentences contain one independent clause and at least one dependent clause typically joined by a subordinating conjunction to create relationships such as time and causality,,"Creating richer, more specific descriptions by using adjectival clauses, for example, ""crossing the mountain range was difficult."" becomes ""the mountain pass, which had received days of heavy rain, was dangerous.""",•opportunities to build or deconstruct sentences from clause cards
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA06,Understand that complex sentences contain one independent clause and at least one dependent clause typically joined by a subordinating conjunction to create relationships such as time and causality,,"Creating more precise and detailed sentences by adding adverbial clauses, for example, ""they crossed the mountain range."" becomes ""although the path was overgrown, they crossed the mountain range.""",
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA07,Investigate how quoted (direct) and reported (indirect) speech are used,,"Investigating examples of quoted (direct) speech; for example, ""he said 'i'll go to the park today.'"", and reported (indirect) speech; for example, ""he told me he was going to the park today."", and why they have been used in different contexts",
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA08,Understand how adverb groups/phrases and prepositional phrases work in different ways to provide circumstantial details about an activity,,"Investigating in texts how adverb groups/phrases and prepositional phrases can provide details of the circumstances surrounding a happening or state, for example, ""at midnight (time) he rose slowly (manner) from the chair (place) and went upstairs (place).""","EAL/D students may benefit from: •opportunities to manipulate different types of phrases, within sentences; for example ‘Kritha went on the bus, to the beach’. ‘Kitha went to the beach on the bus.’"
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA09,Understand past present and future tenses and their impact on meaning in a sentence,,"Understanding the tense that types of texts are commonly written in; for example, informative texts are usually written in present tense",EAL/D students may benefit from: •examples from shared texts of how tense is used and its effect on meaning
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA09,Understand past present and future tenses and their impact on meaning in a sentence,,Identifying the tense in texts they read,
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA10,Explore the effect of choices when framing an image placement of elements in the image and salience on composition of still and moving images in texts,,"Examining visual and multimodal texts, building a vocabulary to describe visual elements and techniques such as framing, composition and salience, and beginning to understand how these choices influence viewer response",EAL/D students may benefit from: •inclusion of images that they have familiarity with or reflect the diversity of students in the class
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA10,Explore the effect of choices when framing an image placement of elements in the image and salience on composition of still and moving images in texts,,"Examining visual and multimodal texts, building a vocabulary to describe visual elements and techniques such as framing, composition and salience, and beginning to understand how these choices influence viewer response",•development of glossaries and annotated examples of work that make metalinguistic terminology clear.
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA11,Expand vocabulary by exploring a range of synonyms and antonyms and using words encountered in a range of sources,,"Building vocabulary from research about technical and learning area-specific topics; for example, gravity and magnetic forces",EAL/D students may benefit from: •being able to use a Thesaurus with careful explanation of meanings and cultural use
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA11,Expand vocabulary by exploring a range of synonyms and antonyms and using words encountered in a range of sources,,"Building vocabulary from research about technical and learning area-specific topics; for example, gravity and magnetic forces",•using word clines to develop understanding of nuanced vocabulary
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA11,Expand vocabulary by exploring a range of synonyms and antonyms and using words encountered in a range of sources,,Determining or clarifying the shades of meaning of synonyms and antonyms,
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA11,Expand vocabulary by exploring a range of synonyms and antonyms and using words encountered in a range of sources,,"Using words encountered in texts that are formed from a first nations australian language; for example, woomba woomba or toowoom was the place referred to by first nations australians on the darling downs, and then the name was referred to as toowoomba by the drovers",
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA12,Understand that punctuation signals dialogue through quotation marks and that dialogue follows conventions for the use of capital letters commas and boundary punctuation,,"Identifying the use of quotation marks, capital letters, commas and boundary punctuation to signal dialogue in texts",
English,English,Year 4,Language,Language for expressing and developing ideas,AC9E4LA12,Understand that punctuation signals dialogue through quotation marks and that dialogue follows conventions for the use of capital letters commas and boundary punctuation,,Using punctuated dialogue in own writing,
English,English,Year 4,Literature,Literature and contexts,AC9E4LE01,Recognise similar storylines ideas and relationships in different contexts in literary texts by first nations australian and wide-ranging australian and world authors,,"Comparing the plots and characters in 2 literary texts with similar ideas; for example, 2 literary texts that explore friendship in texts by wide-ranging australian authors",
English,English,Year 4,Literature,Literature and contexts,AC9E4LE01,Recognise similar storylines ideas and relationships in different contexts in literary texts by first nations australian and wide-ranging australian and world authors,,Commenting on how literary texts set in different time periods present ideas about nature,
English,English,Year 4,Literature,Literature and contexts,AC9E4LE01,Recognise similar storylines ideas and relationships in different contexts in literary texts by first nations australian and wide-ranging australian and world authors,,"Discussing how everyday life, such as mealtimes and family relationships, is depicted in particular historical and cultural contexts in texts by wide-ranging world authors",
English,English,Year 4,Literature,Literature and contexts,AC9E4LE01,Recognise similar storylines ideas and relationships in different contexts in literary texts by first nations australian and wide-ranging australian and world authors,,Recognising similar storylines and ideas in literature by first nations australian authors,
English,English,Year 4,Literature,Engaging with and responding to literature,AC9E4LE02,Describe the effects of text structures and language features in literary texts when responding to and sharing opinions,,Sharing and discussing understanding of the effects of literary techniques on their appreciation of texts,EAL/D students may benefit from: •identifying text structure using culturally appropriate and familiar texts
English,English,Year 4,Literature,Engaging with and responding to literature,AC9E4LE02,Describe the effects of text structures and language features in literary texts when responding to and sharing opinions,,"Sharing responses to texts using appropriate language to talk specifically about grammar and literature; for example, ""the use of the noun groups to describe the character really helps to create images for the reader.""",
English,English,Year 4,Literature,Engaging with and responding to literature,AC9E4LE02,Describe the effects of text structures and language features in literary texts when responding to and sharing opinions,,"Using language appropriate to a text, such as ""flashback"", ""tension"" and ""resolution"", when sharing opinions about plot structure",
English,English,Year 4,Literature,Examining literature,AC9E4LE03,Discuss how authors and illustrators make stories engaging by the way they develop character setting and plot tensions,,"Examining an author's choice of language to describe a character's appearance, behaviour and speech","EAL/D students may benefit from: •explanations and examples of the metalanguage used in examining literature, for example characterisation, plot development"
English,English,Year 4,Literature,Examining literature,AC9E4LE03,Discuss how authors and illustrators make stories engaging by the way they develop character setting and plot tensions,,"Discussing what is learnt about a character through dialogue, such as their likes, dislikes or personal qualities",
English,English,Year 4,Literature,Examining literature,AC9E4LE03,Discuss how authors and illustrators make stories engaging by the way they develop character setting and plot tensions,,"Identifying moments in the plot where characters are faced with choices, and commenting on how the author makes the reader care about their decisions and the consequences",
English,English,Year 4,Literature,Examining literature,AC9E4LE03,Discuss how authors and illustrators make stories engaging by the way they develop character setting and plot tensions,,Identifying how illustrations contribute to the meaning of stories by first nations australian authors,
English,English,Year 4,Literature,Examining literature,AC9E4LE04,Examine the use of literary devices and deliberate word play in literary texts including poetry to shape meaning,,"Defining neologisms and puns, and identifying how they are used by authors to create a sense of freshness, originality and playfulness","EAL/D students may benefit from: •careful attention to explanations of figurative language, idiomatic language and word play as these are often culturally and historically based and rely on understanding of less common vocabulary; for example ‘walking a tightrope’."
English,English,Year 4,Literature,Examining literature,AC9E4LE04,Examine the use of literary devices and deliberate word play in literary texts including poetry to shape meaning,,"Discussing poetic language, including adjectives that engage readers emotionally and bring the poet's subject matter to life",
English,English,Year 4,Literature,Examining literature,AC9E4LE04,Examine the use of literary devices and deliberate word play in literary texts including poetry to shape meaning,,Exploring emotive language in texts by first nations australian poets and authors,
English,English,Year 4,Literature,Creating literature,AC9E4LE05,Create and edit literary texts by developing storylines characters and settings,,"Creating texts using a range of sentence types, including dialogue and literary devices","EAL/D students may benefit from: •presenting their texts visually or orally and receiving feedback, before attempting a written text"
English,English,Year 4,Literature,Creating literature,AC9E4LE05,Create and edit literary texts by developing storylines characters and settings,,"Collaborating with a peer to edit literary texts by sharing feedback about choices made to develop storylines, characters and settings",
English,English,Year 4,Literacy,Texts in context,AC9E4LY01,Compare texts from different times with similar purposes and audiences to identify similarities and differences in their depictions of events,,"Viewing documentaries and news footage from different periods, comparing the purpose and audience; for example, coverage of major sporting events",
English,English,Year 4,Literacy,Texts in context,AC9E4LY01,Compare texts from different times with similar purposes and audiences to identify similarities and differences in their depictions of events,,"Comparing the texts used to communicate between family members, noting similarities and differences as a result of changing technology",
English,English,Year 4,Literacy,Interacting with others,AC9E4LY02,Listen for key points and information to carry out tasks and contribute to discussions acknowledging another opinion linking a response to the topic and sharing and extending ideas and information,,"Making notes about a task, asking questions to clarify or follow up information, and seeking assistance if required",
English,English,Year 4,Literacy,Interacting with others,AC9E4LY02,Listen for key points and information to carry out tasks and contribute to discussions acknowledging another opinion linking a response to the topic and sharing and extending ideas and information,,"Developing speaking and listening behaviours, including acknowledging and extending others' contributions, presenting ideas and opinions clearly and coherently",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY03,Identify the characteristic features used in imaginative informative and persuasive texts to meet the purpose of the text,,Identifying how authors use language to create imaginary worlds,
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY03,Identify the characteristic features used in imaginative informative and persuasive texts to meet the purpose of the text,,"Identifying how authors use techniques such as headings, italics and bold text to support readers or viewers to navigate specific texts",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY03,Identify the characteristic features used in imaginative informative and persuasive texts to meet the purpose of the text,,"Identifying visual features such as images and layout used in informative texts to complement, add to or shape understanding of a topic",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY04,Read different types of texts integrating phonic semantic and grammatical knowledge to read accurately and fluently re-reading and self-correcting when needed,,"Reading increasingly complex texts using established word identification strategies, knowledge of the topic and understanding of text structure and language features",EAL/D students may benefit from: •additional scaffolding with new and unfamiliar vocabulary to build field knowledge before the text is read or viewed
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,"Making connections between information in print, images and sound",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,Reading or listening for key topic-specific vocabulary words to build understanding,
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,Reading or listening to interpret the main idea and supporting ideas,
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,Identifying evidence and reasoning used by authors to support points or arguments,
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,"Applying self-monitoring strategies, such as re-reading, pausing and questioning, and self-correction strategies, such as confirming and cross-checking",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,"Connecting the use of colours, images, symbols and patterns in texts by first nations australian authors and illustrators",
English,English,Year 4,Literacy,Analysing interpreting and evaluating,AC9E4LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning to expand topic knowledge and ideas and evaluate texts,,Evaluating an author's use of evidence to support arguments,
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,"Using research to gather ideas for writing, and integrating information from a range of sources, which may include those found online",EAL/D students may benefit from: •opportunities to jointly construct texts with teacher support
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,"Using research to gather ideas for writing, and integrating information from a range of sources, which may include those found online",•more comprehensive scaffolds to guide organising the text and choices of vocabulary
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,Selecting text structure and planning how to group ideas into paragraphs to sequence content,
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,"Using topic-specific, precise and varied vocabulary",
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,"Using grammatical features, including different types of verb groups, noun groups and adverb groups/phrases, for effective descriptions and details according to purpose",
English,English,Year 4,Literacy,Creating texts,AC9E4LY06,Plan create edit and publish written and multimodal imaginative informative and persuasive texts using visual features relevant linked ideas complex sentences appropriate tense synonyms and antonyms correct spelling of multisyllabic words and simple punctuation,,Revising written texts to improve the selection of words used to connect ideas and improve the cohesion of the text,
English,English,Year 4,Literacy,Creating texts,AC9E4LY07,Plan create rehearse and deliver structured oral and/or multimodal presentations to report on a topic tell a story recount events or present an argument using subjective and objective language complex sentences visual features tone pace pitch and volume,,"Reporting on a topic in an organised manner, providing relevant facts and descriptive detail to support audience understanding, and using references to reliable sources to support claims","EAL/D students may benefit from: •opportunities to view videos of presentations, which can be deconstructed to model and highlight how particular features of the presentation make it successful; for example the pace and tone of the delivery"
English,English,Year 4,Literacy,Creating texts,AC9E4LY07,Plan create rehearse and deliver structured oral and/or multimodal presentations to report on a topic tell a story recount events or present an argument using subjective and objective language complex sentences visual features tone pace pitch and volume,,"Exploring the effects of changing tone, volume, pitch and pace in formal and informal contexts",
English,English,Year 4,Literacy,Creating texts,AC9E4LY07,Plan create rehearse and deliver structured oral and/or multimodal presentations to report on a topic tell a story recount events or present an argument using subjective and objective language complex sentences visual features tone pace pitch and volume,,"Choosing a variety of appropriate words and phrases, including descriptive words and some technical vocabulary, to communicate meaning accurately",
English,English,Year 4,Literacy,Creating texts,AC9E4LY07,Plan create rehearse and deliver structured oral and/or multimodal presentations to report on a topic tell a story recount events or present an argument using subjective and objective language complex sentences visual features tone pace pitch and volume,,"Rehearsing a presentation with a peer, and sharing feedback about tone, pace, pitch and volume appropriate to audience",
English,English,Year 4,Literacy,Creating texts,AC9E4LY08,Write words using clearly formed joined letters with developing fluency and automaticity,,#VALUE!,
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY09,Understand how to use and apply phonological and morphological knowledge to read and write multisyllabic words with more complex letter combinations including a variety of vowel sounds and known prefixes and suffixes,,"Recognising unstressed vowels in multisyllabic words and how these vowel sounds are written; for example, ""builder"" and ""animal""","EAL/D students may benefit from: •modelling and practising saying words with the correct syllable stress,"
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY09,Understand how to use and apply phonological and morphological knowledge to read and write multisyllabic words with more complex letter combinations including a variety of vowel sounds and known prefixes and suffixes,,"Recognising unstressed vowels in multisyllabic words and how these vowel sounds are written; for example, ""builder"" and ""animal""",•using syllables to support encoding during writing
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY09,Understand how to use and apply phonological and morphological knowledge to read and write multisyllabic words with more complex letter combinations including a variety of vowel sounds and known prefixes and suffixes,,"Using phonic and morphemic knowledge to read and write multisyllabic words with more complex letter combinations; for example, ""straightaway"" and ""thoughtful""",
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY10,Understand how to use knowledge of letter patterns including double letters spelling generalisations morphological word families common prefixes and suffixes and word origins to spell more complex words,,"Applying generalisations for adding affixes; for example, ""hope"" - ""hoping"", ""begin"" - ""beginning"", ""country"" - ""countries""","EAL/D students may benefit from: •segmenting and reforming words to understand how words form the basis of morphemic families; for example breaking up ‘uncaring’ ‘careful’, ‘caring’ to the base word ‘care."
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY10,Understand how to use knowledge of letter patterns including double letters spelling generalisations morphological word families common prefixes and suffixes and word origins to spell more complex words,,"Building morphemic word families and exploring word origins, for example, ""tricycle"", ""tripod"" and ""triangle""",
English,English,Year 4,Literacy,Phonic and word knowledge,AC9E4LY11,Read and write high-frequency words including homophones and know how to use context to identify correct spelling,,"Recognising that contextual and syntactical clues can be used to determine the use of homophones; for example, ""we grow wheat on our farm."", ""the train trip will take about an hour.""",
