SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 3,Language,Text structure and organisation,AC9E3LA04,"Understand that paragraphs are a key organisational feature of the stages of written texts, grouping related information together",,Recognising that paragraphs in narrative texts vary in length and do not always follow a predictable structure,
English,English,Year 3,Language,Text structure and organisation,AC9E3LA04,"Understand that paragraphs are a key organisational feature of the stages of written texts, grouping related information together",,Examining models of well-constructed paragraphs and identifying their features,
English,English,Year 3,Language,Text structure and organisation,AC9E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Examining the words used as hyperlinks,EAL/D students may benefit from: •inclusion of images that reflect the cultural diversity of the students in the class
English,English,Year 3,Language,Text structure and organisation,AC9E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Discussing words used as headings and subheadings in digital and print information texts,
English,English,Year 3,Language,Text structure and organisation,AC9E3LA05,Identify the purpose of layout features in print and digital texts and the words used for navigation,,Discussing words used for chapter headings in narratives,
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA06,Understand that a clause is a unit of grammar usually containing a subject and a verb that need to agree,,"Identifying clauses in texts by locating verbs and the key words that link to the verbs; for example, ""while the cat slept, the mouse scurried across the path.""",EAL/D students may benefit from: •opportunities to identify adverbial phrases in main clauses by asking ‘When? Where? or How? For example ‘in the playground’ ‘The girls ran (Where?) …in the playground.’
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA06,Understand that a clause is a unit of grammar usually containing a subject and a verb that need to agree,,"Identifying that a singular subject has a singular verb and a plural subject has a plural verb; for example, ""the girls play cricket."" ""the girl plays cricket.""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA07,"Understand how verbs represent different processes: for doing, feeling, thinking, saying and relating",,"Exploring ""doing"" and ""saying"" verbs in narrative texts to understand how they give information about what characters do and say",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA07,"Understand how verbs represent different processes: for doing, feeling, thinking, saying and relating",,"Exploring the use of sensing verbs and how they allow readers to understand what characters think and feel; for example, ""he remembered his first day at school.""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA07,"Understand how verbs represent different processes: for doing, feeling, thinking, saying and relating",,"Exploring the use of relating verbs in constructing definitions and descriptions; for example, identifying the relating verb ""is"" or ""are"", ""has"" or ""have"" in descriptions of animals",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA07,"Understand how verbs represent different processes: for doing, feeling, thinking, saying and relating",,Identifying different types of verbs and the way they control meaning in a clause,
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA08,Understand that verbs are anchored in time through tense,,"Learning how time is represented through the tense of a verb; for example, ""she arrived."" ""she is arriving."" and adverbials of time; for example, ""she arrived yesterday."" ""she is arriving in the morning.""","EAL/D students may benefit from: •support to understand that regular English verbs follow predictable patterns when written in past tense  (for example adding ‘ed’). Irregular verbs are commonly used, but have challenging and unpredictable forms in the past tense;  for example ‘teach – taught’"
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA08,Understand that verbs are anchored in time through tense,,"Learning how time is represented through the tense of a verb; for example, ""she arrived."" ""she is arriving."" and adverbials of time; for example, ""she arrived yesterday."" ""she is arriving in the morning.""","•multiple opportunities to practise the use of tense in contextualised, structured verbal contexts"
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA08,Understand that verbs are anchored in time through tense,,"Learning that tenses for some verbs are formed by changing the word; for example, ""she catches the ball."" ""she caught the ball.""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA09,Identify how images extend the meaning of a text,,"Recognising how the relationship between characters can be depicted in images through the positioning of the characters; for example, facing each other or facing away from each other, the distance between them, the relative size, one character looking up (or down) at the other (power relationships), facial expressions and body gestures",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA09,Identify how images extend the meaning of a text,,"Recognising how images construct a relationship with the viewer through direct gaze into the viewer's eyes inviting involvement, and how close-ups are more engaging than distanced images which can suggest alienation or loneliness",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA10,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying and using technical words to describe length; for example, metric units of length - ""millimetre"" and ""centimetre""","EAL/D students may benefit from: •learning new words in context, as words and phrases take their meanings from the context of the sentences and texts they appear in and adding them to personal dictionaries"
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA10,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying and using technical words to describe length; for example, metric units of length - ""millimetre"" and ""centimetre""",•experiencing new words in the context of texts by substituting the new vocabulary for synonyms in the text; for example ‘hot’ weather –’ humid’ or’ tropical’ weather ‘hot- tempered’ -‘’annoyed’
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA10,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying and using words to describe features of narratives; for example, ""character"", ""plot"" and ""setting""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA10,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Identifying words that have different meanings in different contexts; for example, ""warm temperature"" and ""warm character""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA10,Extend topic-specific and technical vocabulary and know that words can have different meanings in different contexts,,"Extending vocabulary by adding prefixes and suffixes to base words; for example, ""different"", ""differently"" and ""difference""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA11,Understand that apostrophes signal missing letters in contractions and apostrophes are used to show singular and plural possession,,"Using apostrophes to create contractions; for example, ""do not"" - ""don't"", ""will not"" - ""won't"" and ""o'clock"" - ""of the clock""",EAL/D students may benefit from: •demonstrating how two words are blended to create a contraction;’ for example ‘did no’t- ‘didn't’ and how the contraction does not alter the meaning; for example  ‘She was not on the train’. ‘ She wasn’t on the train’.
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA11,Understand that apostrophes signal missing letters in contractions and apostrophes are used to show singular and plural possession,,"Using apostrophes to show singular possession; for example, ""my friend's book"" and ""the princess's shoe""",
English,English,Year 3,Language,Language for expressing and developing ideas,AC9E3LA11,Understand that apostrophes signal missing letters in contractions and apostrophes are used to show singular and plural possession,,"Using apostrophes to show plural possession; for example, ""the bees' hive"" and ""the princesses' shoes""",
English,English,Year 3,Literature,Literature and contexts,AC9E3LE01,"Discuss characters, events and settings in different contexts in literature by first nations australian and wide-ranging australian and world authors and illustrators",,"Exploring the ways wide-ranging authors tell the same story, identifying variations in the storyline","EAL/D students may benefit from: •models of sentence stems to support their participation in discussions; for example “ I think the character in this story...’ ;  ‘The author of this story ,,,,’"
English,English,Year 3,Literature,Literature and contexts,AC9E3LE01,"Discuss characters, events and settings in different contexts in literature by first nations australian and wide-ranging australian and world authors and illustrators",,Discussing characters and their relationship with country/place and families in literature by first nations australian authors,
English,English,Year 3,Literature,Literature and contexts,AC9E3LE01,"Discuss characters, events and settings in different contexts in literature by first nations australian and wide-ranging australian and world authors and illustrators",,Discussing similarities and differences in the way the wolf is portrayed in different versions of children's stories by wide-ranging world authors,
English,English,Year 3,Literature,Literature and contexts,AC9E3LE01,"Discuss characters, events and settings in different contexts in literature by first nations australian and wide-ranging australian and world authors and illustrators",,Exploring the ways australian settings are portrayed in stories,
English,English,Year 3,Literature,Engaging with and responding to literature,AC9E3LE02,"Discuss connections between personal experiences and character experiences in literary texts, and share personal preferences",,"Discussing relevant prior knowledge and past experiences to make meaningful connections to the people, places, events, issues and ideas in texts",
English,English,Year 3,Literature,Engaging with and responding to literature,AC9E3LE02,"Discuss connections between personal experiences and character experiences in literary texts, and share personal preferences",,Selecting and discussing favourite texts and explaining reasons for assigning greater or lesser merit to particular texts or types of texts,
English,English,Year 3,Literature,Examining literature,AC9E3LE03,"Discuss how an author uses language and illustrations to portray characters and settings in texts, and explore how the settings and events influence the mood of the narrative",,"Identifying and discussing how the use of descriptive language creates setting and influences atmosphere and draws readers into events that follow; for example, ""the castle loomed dark and forbidding.""","EAL/D students may benefit from: •demonstrations of conventions in use of adjectives. Descriptions of characters and settings often require use of adjectives. English has a preferred order for adjectives in noun groups, which is often intuitive to native speakers; for example ‘an old, stone castle’ not a ‘stone, old castle.’"
English,English,Year 3,Literature,Examining literature,AC9E3LE03,"Discuss how an author uses language and illustrations to portray characters and settings in texts, and explore how the settings and events influence the mood of the narrative",,"Discussing the language used to describe the traits of characters in stories, their actions and motivations; for example, ""claire was so lonely; she desperately wanted a pet, so she hatched a plan to get what she wanted.""",
English,English,Year 3,Literature,Examining literature,AC9E3LE04,"Discuss the effects of some literary devices used to enhance meaning and shape the reader's reaction, including rhythm and onomatopoeia in poetry and prose",,"Discussing the effects of imagery in texts; for example, the use of imagery related to nature in haiku poems","EAL/D students may benefit from: •clear explanations of figurative or idiomatic use of language, even with commonly used or familiar examples; for example ‘as clear as mud’; ‘fought like cats and dogs’."
English,English,Year 3,Literature,Examining literature,AC9E3LE04,"Discuss the effects of some literary devices used to enhance meaning and shape the reader's reaction, including rhythm and onomatopoeia in poetry and prose",,"Generating questions to discuss effects; for example, ""why does the poet use onomatopoeia in this line of the poem?""",
English,English,Year 3,Literature,Creating literature,AC9E3LE05,"Create and edit imaginative texts using or adapting language features, characters, settings, plot structures and ideas encountered in literary texts",,"Drawing on literary texts read, viewed and listened to for inspiration and ideas to create texts","EAL/D students may benefit from: •use of colour-coding to focus proof reading and editing on one aspect at a time, for example a colour for checking spelling; a colour for checking grammar"
English,English,Year 3,Literature,Creating literature,AC9E3LE05,"Create and edit imaginative texts using or adapting language features, characters, settings, plot structures and ideas encountered in literary texts",,"Drawing on literary texts read, viewed and listened to for inspiration and ideas to create texts",•teacher-led joint construction of texts and partially filled text scaffolds
English,English,Year 3,Literature,Creating literature,AC9E3LE05,"Create and edit imaginative texts using or adapting language features, characters, settings, plot structures and ideas encountered in literary texts",,"Adapting texts read, viewed and listened to by changing the setting or revising an ending",
English,English,Year 3,Literature,Creating literature,AC9E3LE05,"Create and edit imaginative texts using or adapting language features, characters, settings, plot structures and ideas encountered in literary texts",,Discussing characters encountered in literary texts and sharing ideas about how those characters may be a model for their own writing,
English,English,Year 3,Literacy,Texts in context,AC9E3LY01,Recognise how texts can be created for similar purposes but different audiences,,"Identifying the ways in which a safety campaign varies depending on its audience; for example, comparing how a road safety campaign for adults driving is different to a road safety campaign for children crossing the road",
English,English,Year 3,Literacy,Texts in context,AC9E3LY01,Recognise how texts can be created for similar purposes but different audiences,,Identifying how the instructions for assembling and using toys vary according to the age of the user,
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,Building on and connecting ideas and opinions expressed by others,"EAL/D students may benefit from: •modelling and supporting language used to contribute and respond during discussion, for example using sentence starters"
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,Building on and connecting ideas and opinions expressed by others,•ensuring class members are aware of social and cultural sensitivities that may impact interactions; for example protocols around social distance
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,Building on and connecting ideas and opinions expressed by others,•engaging in role play
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,"Listening actively, including listening for specific information, recognising the value of others' contributions and responding through comments, recounts and summaries of information",
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,"Learning the specific speaking or listening skills of different group roles; for example, group leader, note taker and reporter",
English,English,Year 3,Literacy,Interacting with others,AC9E3LY02,"Use interaction skills to contribute to conversations and discussions, to share information and ideas",,"Using language appropriately in different situations; for example, explaining a procedure to a group, engaging in a game with friends",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY03,"Identify the audience and purpose of imaginative, informative and persuasive texts through their use of language features and/or images",,"Identifying words, phrases and images intended to persuade listeners, viewers or readers",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY03,"Identify the audience and purpose of imaginative, informative and persuasive texts through their use of language features and/or images",,Identifying features of advertisements that target children,
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY03,"Identify the audience and purpose of imaginative, informative and persuasive texts through their use of language features and/or images",,"Identifying the purpose of an imaginative text; for example, identifying the purpose of a fable",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY04,"Read a range of texts using phonic, semantic and grammatical knowledge to read accurately and fluently, re-reading and self-correcting when required",,"Using phonic knowledge, word knowledge, vocabulary and grammatical knowledge to read unknown words",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY04,"Read a range of texts using phonic, semantic and grammatical knowledge to read accurately and fluently, re-reading and self-correcting when required",,"Reading a wider range of texts from different learning areas, including chapter books and informative texts",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,"Making predictions about a text, drawing on knowledge of the topic, subject-specific vocabulary and experience of texts on the same topic","EAL/D students may benefit from: •demonstrations of how to connect key words and phrases, across a text, in order to draw inferences; for example connecting ‘heart pounding’; ‘trembling hands’ and ‘sucking in a breath’ to infer feelings of fear."
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,"Determining important ideas, events or details in texts",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,Learning new content from reading and listening and asking questions to expand understanding,
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,Comparing and contrasting how different texts present similar ideas or information,
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,"Drawing inferences using evidence from the text and prior knowledge and experience; for example, making predictions about a character's likely actions or about the content of tabbed pages on a website",
English,English,Year 3,Literacy,"Analysing, interpreting and evaluating",AC9E3LY05,"Use comprehension strategies when listening and viewing to build literal and inferred meaning, and begin to evaluate texts by drawing on a growing knowledge of context, text structures and language features",,Determining the relevance of a text for a particular task,
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,"Gathering information and ideas about a topic in preparation for writing, which may include online and digital sources",EAL/D students may benefit from: •opportunities to jointly construct texts with teacher support
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,"Gathering information and ideas about a topic in preparation for writing, which may include online and digital sources",•more comprehensive scaffolds to guide organising the text or choices of vocabulary
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,Selecting appropriate text structure for a writing purpose and sequencing content for clarity and to have an impact on an audience,
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,Using appropriate simple and compound sentences to express and combine ideas,
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,"Using vocabulary, including topic-specific vocabulary, relevant to the type of text and purpose",
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,"Using digital tools to plan, sequence, compose and edit texts",
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,"Using print and online dictionaries and spellcheck to edit spelling, realising that spellcheck accuracy depends on understanding the word function; for example, ""there"" or ""their"" and ""rain"" or ""reign""",
English,English,Year 3,Literacy,Creating texts,AC9E3LY06,"Plan, create, edit and publish imaginative, informative and persuasive written and multimodal texts, using visual features, appropriate form and layout, with ideas grouped in simple paragraphs, mostly correct tense, topic-specific vocabulary and correct spelling of most high-frequency and phonetically regular words",,Checking for correct use of apostrophes for contractions and to indicate possession,
English,English,Year 3,Literacy,Creating texts,AC9E3LY07,"Plan, create, rehearse and deliver short oral and/or multimodal presentations to inform, express opinions or tell stories, using a clear structure, details to elaborate ideas, topic-specific and precise vocabulary, visual features and appropriate tone, pace, pitch and volume",,Researching a topic to prepare an oral or multimodal presentation,
English,English,Year 3,Literacy,Creating texts,AC9E3LY07,"Plan, create, rehearse and deliver short oral and/or multimodal presentations to inform, express opinions or tell stories, using a clear structure, details to elaborate ideas, topic-specific and precise vocabulary, visual features and appropriate tone, pace, pitch and volume",,Planning the sequence of ideas and information using techniques such as storyboards,
English,English,Year 3,Literacy,Creating texts,AC9E3LY07,"Plan, create, rehearse and deliver short oral and/or multimodal presentations to inform, express opinions or tell stories, using a clear structure, details to elaborate ideas, topic-specific and precise vocabulary, visual features and appropriate tone, pace, pitch and volume",,Adjusting tone and pace to purpose and audience,
English,English,Year 3,Literacy,Creating texts,AC9E3LY07,"Plan, create, rehearse and deliver short oral and/or multimodal presentations to inform, express opinions or tell stories, using a clear structure, details to elaborate ideas, topic-specific and precise vocabulary, visual features and appropriate tone, pace, pitch and volume",,Explaining ideas to a peer when planning a presentation,
English,English,Year 3,Literacy,Creating texts,AC9E3LY08,Write words using joined letters that are clearly formed and consistent in size,,,
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY09,"Understand how to apply knowledge of phoneme-grapheme (sound-letter) relationships, syllables and blending and segmenting to fluently read and write multisyllabic words with more complex letter patterns",,"Reading and writing more complex words with consonant digraphs and consonant blends; for example, ""shrinking"", ""against"" and ""rocket""","EAL/D students may benefit from: •opportunities to hear and practise saying multisyllabic words prior to reading and writing,"
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY09,"Understand how to apply knowledge of phoneme-grapheme (sound-letter) relationships, syllables and blending and segmenting to fluently read and write multisyllabic words with more complex letter patterns",,"Reading and writing consonant digraphs representing different sounds; for example, ""machine"", ""change"" and ""school""",
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY10,"Understand how to apply knowledge of common base words, prefixes, suffixes and generalisations for adding a suffix to a base word to read and comprehend new multimorphemic words",,"Understanding how to use knowledge of prefixes to change the meaning of a base word; for example, ""undone"", ""remove"" and ""misunderstand""",EAL/D students may benefit from: •manipulating words into their morphemic chunks; for example ‘write’; ‘writer’ ‘rewrite’
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY10,"Understand how to apply knowledge of common base words, prefixes, suffixes and generalisations for adding a suffix to a base word to read and comprehend new multimorphemic words",,"Understanding how to use knowledge of prefixes to change the meaning of a base word; for example, ""undone"", ""remove"" and ""misunderstand""",•building word families from morphemes under study to allow EAL/D students to efficiently expand their vocabulary and increase their comprehension
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY10,"Understand how to apply knowledge of common base words, prefixes, suffixes and generalisations for adding a suffix to a base word to read and comprehend new multimorphemic words",,"Using generalisations for adding a suffix to a base word to form a plural or past tense; for example, to make a word plural when it ends in ""ss"", ""sh"", ""ch"" or ""z"" add ""es""",
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY11,Use phoneme-grapheme (sound-letter) relationships and less common letter patterns to spell words,,"Using phonic knowledge to explore less common letter patterns after short vowels; for example, words that end in ""dge"" - ""badge"", ""edge"" and ""fridge""",
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY11,Use phoneme-grapheme (sound-letter) relationships and less common letter patterns to spell words,,"Using phonic knowledge and knowledge of letter patterns to spell words with 3-letter blends; for example, ""str-ip""",
English,English,Year 3,Literacy,Phonic and word knowledge,AC9E3LY12,"Recognise and know how to write most high-frequency words, including some homophones",,"Using context and syntactic knowledge to spell homophones; for example, ""break"" or ""brake"" and ""ate"" or ""eight""","EAL/D students may benefit from: •Introducing and reinforcing high frequency words in context to support both spelling and correct use, as many of these words hold little meaning if not contextualised; for example ‘could’"
