SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 2,Language,Language for expressing and developing ideas,AC9E2LA09,Experiment with and begin to make conscious choices of vocabulary to suit the topic,,Discussing new vocabulary encountered in learning area texts,
English,English,Year 2,Language,Language for expressing and developing ideas,AC9E2LA09,Experiment with and begin to make conscious choices of vocabulary to suit the topic,,"Exploring language used to describe characters in narratives, including nouns; for example, ""magician"", ""wizard"", ""sorcerer"" and adjectives such as ""gentle"", ""timid"" or ""frightened""",
English,English,Year 2,Language,Language for expressing and developing ideas,AC9E2LA09,Experiment with and begin to make conscious choices of vocabulary to suit the topic,,Identifying words from first nations australians' languages relevant to a topic,
English,English,Year 2,Language,Language for expressing and developing ideas,AC9E2LA10,"Recognise that capital letters are used in titles, and commas are used to separate items in lists",,Identifying how capital letters are used in the titles of texts,
English,English,Year 2,Language,Language for expressing and developing ideas,AC9E2LA10,"Recognise that capital letters are used in titles, and commas are used to separate items in lists",,"Identifying commas used in lists in a variety of types of texts; for example, ""this class has students who speak vietnamese, thai and arabic at home.""",
English,English,Year 2,Literature,Literature and contexts,AC9E2LE01,Discuss how characters and settings are connected in literature created by first nations australian and wide-ranging australian and world authors and illustrators,,"Discussing the depiction of characters in particular settings in well-known fairytales from wide-ranging world authors; for example, children in forests and royalty in castles and towers","EAL/D students may benefit from: •inclusion of familiar stories that reflect their cultural heritage, and opportunities to lead discussions about these texts if the student feels safe and it is culturally appropriate for them to share the information"
English,English,Year 2,Literature,Literature and contexts,AC9E2LE01,Discuss how characters and settings are connected in literature created by first nations australian and wide-ranging australian and world authors and illustrators,,Recognising recurring characters in particular settings in texts by first nations australian authors,
English,English,Year 2,Literature,Literature and contexts,AC9E2LE01,Discuss how characters and settings are connected in literature created by first nations australian and wide-ranging australian and world authors and illustrators,,Exploring the way wide-ranging australian authors and illustrators depict the australian outback and the associated characters,
English,English,Year 2,Literature,Engaging with and responding to literature,AC9E2LE02,"Identify features of literary texts such as characters and settings, and give reasons for personal preferences",,Discussing preferences for stories set in familiar or unfamiliar worlds or about characters whose lives are like or unlike their own,
English,English,Year 2,Literature,Engaging with and responding to literature,AC9E2LE02,"Identify features of literary texts such as characters and settings, and give reasons for personal preferences",,Discussing their feelings about the positive and negative behaviours of non-human characters such as animals,
English,English,Year 2,Literature,Examining literature,AC9E2LE03,"Discuss the characters and settings of a range of texts, and identify how language is used to present these features in different ways",,"Comparing how similar characters or settings are described in texts from different contexts; for example, how the seasons are described",EAL/D students may benefit from: •using texts to demonstrate how appropriate vocabulary choices are made to support meaning
English,English,Year 2,Literature,Examining literature,AC9E2LE03,"Discuss the characters and settings of a range of texts, and identify how language is used to present these features in different ways",,"Identifying and comparing verb groups used to convey actions, emotions and dialogue in a range of literary texts",
English,English,Year 2,Literature,Examining literature,AC9E2LE03,"Discuss the characters and settings of a range of texts, and identify how language is used to present these features in different ways",,Identifying the language used to describe the landscape in first nations australians' stories,
English,English,Year 2,Literature,Examining literature,AC9E2LE04,"Identify, reproduce and experiment with rhythmic, sound and word patterns in poems, chants, rhymes or songs",,"Exploring poems, chants, rhymes or songs from different home languages of class members","EAL/D students may benefit from: •opportunities to explain poems or rhymes form their first language or explain how a rhyme pattern has been lost, once a poem or chant is translated into English"
English,English,Year 2,Literature,Creating literature,AC9E2LE05,"Create and edit literary texts by adapting structures and language features of familiar literary texts, through drawing, writing, performance and digital tools",,"Inventing some speech, dialogue or behaviour for a favourite character, which may include the use of video and audio tools, for an alternative event or outcome in the original text",EAL/D students may benefit from: •using text frames to scaffold at the sentence and paragraph level
English,English,Year 2,Literature,Creating literature,AC9E2LE05,"Create and edit literary texts by adapting structures and language features of familiar literary texts, through drawing, writing, performance and digital tools",,"Reviewing and developing sentences; for example, adding prepositional phrases such as ""with a long tail"" to improve descriptions",
English,English,Year 2,Literacy,Texts in context,AC9E2LY01,Identify how similar topics and information are presented in different types of texts,,"Reading a poem, narrative and informative text about lifecycles and discussing what is learnt",EAL/D students may benefit from: •comparing and contrasting language choices between texts
English,English,Year 2,Literacy,Texts in context,AC9E2LY01,Identify how similar topics and information are presented in different types of texts,,"Exploring recipes presented on food packets, in recipe books, in short video clips and in a digital form, noting their shared purpose",
English,English,Year 2,Literacy,Interacting with others,AC9E2LY02,"Use interaction skills when engaging with topics: actively listening to others, receiving instructions and extending own ideas, speaking appropriately, expressing and responding to opinions, making statements and giving instructions",,"Exploring ways to comment on what others say, including using sentence starters such as ""i like the way you ..."", ""i agree that ..."", ""i have a different thought ..."", ""i'd like to say something different ...""","EAL/D students may benefit from: •models of how particular types of questions are formed: for example;  What happened? Why did this happen? and appropriate responses, for example this happened because..."
English,English,Year 2,Literacy,Interacting with others,AC9E2LY02,"Use interaction skills when engaging with topics: actively listening to others, receiving instructions and extending own ideas, speaking appropriately, expressing and responding to opinions, making statements and giving instructions",,"Exploring ways to comment on what others say, including using sentence starters such as ""i like the way you ..."", ""i agree that ..."", ""i have a different thought ..."", ""i'd like to say something different ...""",•models of how statements can be turned into questions; for example ‘I think I know what will happen next in the story’  becomes ‘What do you think will happen next in the story’?
English,English,Year 2,Literacy,Interacting with others,AC9E2LY02,"Use interaction skills when engaging with topics: actively listening to others, receiving instructions and extending own ideas, speaking appropriately, expressing and responding to opinions, making statements and giving instructions",,"Demonstrating appropriate listening behaviours, responding to and paraphrasing a partner's contribution to a discussion; for example, in think-pair-share activities",
English,English,Year 2,Literacy,Interacting with others,AC9E2LY02,"Use interaction skills when engaging with topics: actively listening to others, receiving instructions and extending own ideas, speaking appropriately, expressing and responding to opinions, making statements and giving instructions",,Asking relevant questions and making connections with personal experiences and the contributions of others,
English,English,Year 2,Literacy,Interacting with others,AC9E2LY02,"Use interaction skills when engaging with topics: actively listening to others, receiving instructions and extending own ideas, speaking appropriately, expressing and responding to opinions, making statements and giving instructions",,Understanding how to disagree or respectfully offer an alternative,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY03,"Identify the purpose and audience of imaginative, informative and persuasive texts",,Identifying the purpose of texts written by first nations australian authors,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY03,"Identify the purpose and audience of imaginative, informative and persuasive texts",,Identifying the audience of advertisements and signs,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY04,"Read texts with phrasing and fluency, using phonic and word knowledge, and monitoring meaning by re-reading and self-correcting",,"Using phonic (sound-letter) and morphemic knowledge, and knowledge of high-frequency words when decoding text",EAL/D students may benefit from: •explanations of cultural references in texts that may be unfamiliar to them; for example explaining the concept of ‘drought’ before reading Jackie French’s book ‘Drought’
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY04,"Read texts with phrasing and fluency, using phonic and word knowledge, and monitoring meaning by re-reading and self-correcting",,"Using phonic (sound-letter) and morphemic knowledge, and knowledge of high-frequency words when decoding text","•choral reading of selections of texts with repeated phrases or refrains, to limit the decoding demands of the text and encourage fluency"
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY04,"Read texts with phrasing and fluency, using phonic and word knowledge, and monitoring meaning by re-reading and self-correcting",,"Monitoring own reading, self-correcting or reading back, re-reading when meaning does not make sense",
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,Listening for specific information and providing key facts or points from an informative or persuasive text,"EAL/D students may benefit from: •explanations of cultural references that are important to understanding the text, during the initial orientation to the text; for example the concept of ‘convict’ or ‘outback’"
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,Listening for specific information and providing key facts or points from an informative or persuasive text,•demonstrations of how to use grammatical constructs and vocabulary to draw inferences
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,Listening and responding to detailed instructions,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,"Integrating information from print, images and prior knowledge to make supportable inferences",
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,Identifying the main idea of a text,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,"Predicting vocabulary that is likely to be in a text based on the topic and the purpose of the text; for example, predicting that ""station"" and ""arrive"" would be in a text recounting a train journey",
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,Using prior knowledge to make and confirm predictions when reading a text,
English,English,Year 2,Literacy,"Analysing, interpreting and evaluating",AC9E2LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring and questioning to build literal and inferred meaning",,"Using graphic organisers to represent the connections between characters, order of events or sequence of information",
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,Creating written texts so that readers follow the sequence of ideas or events,"EAL/D students may benefit from: •teacher-led joint construction with students sharing ideas and the pen to create new types of texts or sentence structures that are likely to be used in the type of text, being constructed"
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,"Using vocabulary, including topic-specific vocabulary, appropriate to the purpose",
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,Using digital tools to create texts,
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,Using simple and compound sentences correctly and flexibly to express and combine ideas,
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,"Editing by adding, deleting or changing vocabulary to improve a text; for example, replacing an everyday noun with a topic-specific one",
English,English,Year 2,Literacy,Creating texts,AC9E2LY06,"Create and edit short imaginative, informative and persuasive written and/or multimodal texts for familiar audiences, using text structure appropriate to purpose, simple and compound sentences, noun groups and verb groups, topic-specific vocabulary, simple punctuation and common 2-syllable words",,"Reviewing sentences for grammatical accuracy; for example, use of pronouns",
English,English,Year 2,Literacy,Creating texts,AC9E2LY07,"Create, rehearse and deliver short oral and/or multimodal presentations for familiar audiences and purposes, using text structure appropriate to purpose and topic-specific vocabulary, and varying tone, volume and pace",,Preparing and delivering oral presentations using more formal language and specific vocabulary about content area topics,"EAL/D students may benefit from: •opportunities to deliver presentations to smaller group audiences, until they gain greater confidence"
English,English,Year 2,Literacy,Creating texts,AC9E2LY07,"Create, rehearse and deliver short oral and/or multimodal presentations for familiar audiences and purposes, using text structure appropriate to purpose and topic-specific vocabulary, and varying tone, volume and pace",,Preparing and delivering oral presentations using more formal language and specific vocabulary about content area topics,•using speaking frames
English,English,Year 2,Literacy,Creating texts,AC9E2LY07,"Create, rehearse and deliver short oral and/or multimodal presentations for familiar audiences and purposes, using text structure appropriate to purpose and topic-specific vocabulary, and varying tone, volume and pace",,"Sequencing ideas, points or events appropriately",
English,English,Year 2,Literacy,Creating texts,AC9E2LY07,"Create, rehearse and deliver short oral and/or multimodal presentations for familiar audiences and purposes, using text structure appropriate to purpose and topic-specific vocabulary, and varying tone, volume and pace",,Adjusting volume and tone when speaking in more formal situations,
English,English,Year 2,Literacy,Creating texts,AC9E2LY08,"Write words legibly and with growing fluency, using unjoined upper-case and lower-case letters",,Consolidating a functional pencil grip/grasp,
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY09,"Manipulate more complex sounds in spoken words and use knowledge of blending, segmenting, phoneme deletion and phoneme substitution to read and write words",,"Blending and segmenting sounds in words; for example, ""b-r-o-th-er"" or ""c-l-ou-d-y""",
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY09,"Manipulate more complex sounds in spoken words and use knowledge of blending, segmenting, phoneme deletion and phoneme substitution to read and write words",,"Deleting and substituting sounds (phonemes) in spoken words to form new words; for example, delete the initial ""scr"" in ""scratch"" and substitute new initial sounds (phonemes) to form words such as ""catch"", ""batch"" and ""hatch""; substituting a medial sound (phoneme) to form a new word; for example, ""stack"" becomes ""stick""",
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY10,"Use phoneme-grapheme (sound-letter/s) matches, including vowel digraphs, less common long vowel patterns, consonant clusters and silent letters, when reading and writing words of one or more syllables, including compound words",,"Reading words with digraphs where one letter is not pronounced; for example, ""knife"" and ""thumb"" when reading and using them in writing","EAL/D students may benefit from: •highlighting letters (graphemes) which produce the same sound (phoneme); for example’ boat’, ‘’know’, as they occur in texts students are reading"
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY10,"Use phoneme-grapheme (sound-letter/s) matches, including vowel digraphs, less common long vowel patterns, consonant clusters and silent letters, when reading and writing words of one or more syllables, including compound words",,"Providing the sounds for less common letter-sound matches; for example, ""ight"" and using them in writing",
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY10,"Use phoneme-grapheme (sound-letter/s) matches, including vowel digraphs, less common long vowel patterns, consonant clusters and silent letters, when reading and writing words of one or more syllables, including compound words",,"Reading words with vowel digraphs (""ee"", ""oo"", ""ai"", ""ay"", ""ea"")",
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY11,"Use knowledge of spelling patterns and morphemes to read and write words whose spelling is not completely predictable from their sounds, including high-frequency words",,"Using known words and knowledge of spelling patterns and morphemes to write unknown words; for example, ""one"", ""once"", ""only"" and ""lone""","EAL/D students may benefit from: •demonstrations of how syntax and word function can support understanding and spelling unfamiliar words, for example tense endings on verbs"
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY11,"Use knowledge of spelling patterns and morphemes to read and write words whose spelling is not completely predictable from their sounds, including high-frequency words",,Using context to read the correct word when an unknown word has more than one plausible pronunciation,
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY12,Build morphemic word families using knowledge of prefixes and suffixes,,"Using morphemic knowledge of words to spell unknown words; for example, ""one"", ""once"", ""cover"", ""covering"", ""uncover""","EAL/D students may benefit from: •manipulating words, prefixes and suffixes and being given examples of how to use the different forms of the words, for example ‘health’ ‘healthy’; ‘unhealthy’, with attention drawn to their changing functions in sentences"
English,English,Year 2,Literacy,Phonic and word knowledge,AC9E2LY12,Build morphemic word families using knowledge of prefixes and suffixes,,"Writing unknown words using morphemic knowledge; for example, using the known word ""friend"" to write ""friendly"" and ""friendship""",
