SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 7,Literature,Literature and contexts,AC9E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from historical, social and/or cultural contexts, by first nations australian, and wide-ranging australian and world authors",,Discussing the similarities and differences in character representations in film adaptations of novels and plays,
English,English,Year 7,Literature,Literature and contexts,AC9E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from historical, social and/or cultural contexts, by first nations australian, and wide-ranging australian and world authors",,Exploring representations of characters and events in literary texts by first nations australians,
English,English,Year 7,Literature,Literature and contexts,AC9E7LE01,"Identify and explore ideas, points of view, characters, events and/or issues in literary texts, drawn from historical, social and/or cultural contexts, by first nations australian, and wide-ranging australian and world authors",,Exploring depictions of the city or the bush in australian poems and short stories from different eras,
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE02,"Form an opinion about characters, settings and events in texts, identifying areas of agreement and difference with others' opinions and justifying a response",,"Establishing forums and criteria for discussing the relative merits of characters, settings and events in literary texts",EAL/D students may benefit from: •models of language required to both state an opinion and to respectfully agree with others
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE02,"Form an opinion about characters, settings and events in texts, identifying areas of agreement and difference with others' opinions and justifying a response",,Comparing personal opinions on texts and justifying responses in discussions which may include referencing behaviours such as integrity and loyalty,
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE03,"Explain the ways that literary devices and language features such as dialogue, and images are used to create character, and to influence emotions and opinions in different types of texts",,Comparing the representation of a character's appearance in a novel and film version of the same text,EAL/D students may benefit from: •deconstructing and exemplifying literary devices and language features that are used to create character
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE03,"Explain the ways that literary devices and language features such as dialogue, and images are used to create character, and to influence emotions and opinions in different types of texts",,Comparing the representation of a character's appearance in a novel and film version of the same text,•opportunities for students to demonstrate their understanding through image
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE03,"Explain the ways that literary devices and language features such as dialogue, and images are used to create character, and to influence emotions and opinions in different types of texts",,Explaining the impact and significance of language features in a text,
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE04,Discuss the aesthetic and social value of literary texts using relevant and appropriate metalanguage,,Determining criteria for evaluating the aesthetic value of a literary text and share opinions,
English,English,Year 7,Literature,Engaging with and responding to literature,AC9E7LE04,Discuss the aesthetic and social value of literary texts using relevant and appropriate metalanguage,,"Comparing a film adaptation of a literary text using specific language for naming the text structure, literary devices and language features of film and novels, and sharing opinions about the aesthetic and social value of each",
English,English,Year 7,Literature,Examining literature,AC9E7LE05,"Identify and explain the ways that characters, settings and events combine to create meaning in narratives",,"Analysing and explaining the structure and features of short stories, discussing the purposes and appeal of different authorial choices for structure","EAL/D students may benefit from: •opportunities to represent understandings of character, setting and events visually"
English,English,Year 7,Literature,Examining literature,AC9E7LE05,"Identify and explain the ways that characters, settings and events combine to create meaning in narratives",,"Exploring traditional stories from asia and discussing their features; for example, use of the oral mode, visual elements and verse to convey the narrative",
English,English,Year 7,Literature,Examining literature,AC9E7LE06,Identify and explain how literary devices create layers of meaning in texts including poetry,,"Explaining the sound and rhythm of poetry using metalanguage; for example, ""end and internal rhyme"", ""meter"" and ""alliteration"", and discussing how layers of meaning are created",
English,English,Year 7,Literature,Examining literature,AC9E7LE06,Identify and explain how literary devices create layers of meaning in texts including poetry,,"Viewing or reading first nations australian films, plays and poetry, and explaining the layers of meaning created by imagery",
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,Using aspects of texts in imaginative recreations such as re-situating a character from a text into a new situation,"EAL/D students may benefit from: •modelling, deconstructing and joint constructions to scaffold a focus language feature or literary device."
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,Creating a prequel using an imagined series of life events of a character presented as a series of flashbacks in a scripted monologue,
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,"Creating chapters for an autobiography, short story or diary",
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,"Experimenting with different narrative structures such as the epistolary form, flashback and multiple narrators",
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,"Experimenting with imagery, sentence variation, metaphor and word choice when creating a literary text",
English,English,Year 7,Literature,Creating literature,AC9E7LE07,Create and edit literary texts that experiment with language features and literary devices encountered in texts,,"Transforming familiar print narratives into short video or film narratives, drawing on knowledge of the type of text and possible adaptations to setting for a new mode",
English,English,Year 7,Literacy,Texts in context,AC9E7LY01,"Explain the effect of current technology on reading, creating and responding to texts including media texts",,"Investigating the influence of communicative technologies such as sms, email and gifs on written language",EAL/D students may benefit from: •opportunities to discuss the influence of communicative technologies using their home language and development of a bank of terms they can use to discuss the issues in English
English,English,Year 7,Literacy,Texts in context,AC9E7LY01,"Explain the effect of current technology on reading, creating and responding to texts including media texts",,Analysing the impact of interactive elements of digital texts on texts such as magazines read in a digital form,
English,English,Year 7,Literacy,Texts in context,AC9E7LY01,"Explain the effect of current technology on reading, creating and responding to texts including media texts",,Identifying changes in topics considered to be newsworthy as a result of technological change,
English,English,Year 7,Literacy,Interacting with others,AC9E7LY02,Use interaction skills when discussing and presenting ideas and information including evaluations of the features of spoken texts,,"Participating in pair, group, class, school and/or community speaking and listening situations, including informal conversations, discussions, debates and presentations","EAL/D students may benefit from: •modelling and rehearsing effective language for dialogue and discussion including different question forms, sentence starters and evaluative language used in relation to spoken texts, for example ‘powerful’, ‘clear’, ‘persuasive’"
English,English,Year 7,Literacy,Interacting with others,AC9E7LY02,Use interaction skills when discussing and presenting ideas and information including evaluations of the features of spoken texts,,"Using effective strategies for dialogue and discussion in a range of formal and informal contexts, including speaking clearly and coherently and for an appropriate length, clarifying and rephrasing comments of others",
English,English,Year 7,Literacy,Interacting with others,AC9E7LY02,Use interaction skills when discussing and presenting ideas and information including evaluations of the features of spoken texts,,Identifying key evidence supporting an argument in a discussion between 2 speakers,
English,English,Year 7,Literacy,Interacting with others,AC9E7LY02,Use interaction skills when discussing and presenting ideas and information including evaluations of the features of spoken texts,,"Choosing vocabulary and sentence structures for purposes and audiences, adapting language choices to meet the perceived audience needs",
English,English,Year 7,Literacy,Interacting with others,AC9E7LY02,Use interaction skills when discussing and presenting ideas and information including evaluations of the features of spoken texts,,Ensuring that ways of communicating for particular audiences are acknowledged,
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY03,Analyse the ways in which language features shape meaning and vary according to audience and purpose,,"Explaining the relationship between language features, and audience and purpose, such as identifying which group would be the most likely target audience for the information in an advertisement and justifying why","EAL/D students may benefit from: •close analysis of different language features used in a range of short texts on the same topic and how the language features change according to audience and purpose, for example a text message to a friend, an email to a parent, a speech to a group of teachers"
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY03,Analyse the ways in which language features shape meaning and vary according to audience and purpose,,"Examining depictions of the histories and cultures of first nations australians, discussing language features that shape meaning",
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY04,"Explain the structure of ideas such as the use of taxonomies, cause and effect, extended metaphors and chronology",,Identifying cause and effect in explanations and how these are used to convince an audience of a course of action,EAL/D students may benefit from: •use of visuals such as concept maps to show how ideas are related in a text •scaffolded activities to trace a metaphor throughout a text
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,Comparing the presentation of ideas in formal and informal speeches and determining the reasons for the differences,"EAL/D students may benefit from: •use of visuals such as graphic organisers or retrieval charts to help students identify and organize ideas. demonstrations of, and opportunities to practice how to draw inferences, for example ‘The door opened, and a cooling wind came in.’ The inference is that the weather is fresh and cool outside."
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,"Analysing visual features including choice of image, colour, composition and font in covers of different editions of books when predicting the tone of a text",
English,English,Year 7,Literacy,"Analysing, interpreting and evaluating",AC9E7LY05,"Use comprehension strategies such as visualising, predicting, connecting, summarising, monitoring, questioning and inferring to analyse and summarise information and ideas",,Determining and summarising the key idea(s) of paragraphs and chapters in an extended text,
English,English,Year 7,Literacy,Creating texts,AC9E7LY06,"Plan, create, edit and publish written and multimodal texts, selecting subject matter, and using text structures, language features, literary devices and visual features as appropriate to convey information, ideas and opinions in ways that may be imaginative, reflective, informative, persuasive and/or analytical",,"Compiling a portfolio of texts in a range of modes related to a particular concept, purpose or audience; for example, a class anthology of poems or stories","EAL/D students may benefit from: •teacher modelling, deconstruction and joint construction of new types of texts"
English,English,Year 7,Literacy,Creating texts,AC9E7LY06,"Plan, create, edit and publish written and multimodal texts, selecting subject matter, and using text structures, language features, literary devices and visual features as appropriate to convey information, ideas and opinions in ways that may be imaginative, reflective, informative, persuasive and/or analytical",,"Compiling a portfolio of texts in a range of modes related to a particular concept, purpose or audience; for example, a class anthology of poems or stories",•guided or shared editing of texts
English,English,Year 7,Literacy,Creating texts,AC9E7LY06,"Plan, create, edit and publish written and multimodal texts, selecting subject matter, and using text structures, language features, literary devices and visual features as appropriate to convey information, ideas and opinions in ways that may be imaginative, reflective, informative, persuasive and/or analytical",,"Using appropriate text conventions to create scripts for interviews, presentations, advertisements, radio segments, podcasts, digital and online reflections including vlogs",
English,English,Year 7,Literacy,Creating texts,AC9E7LY06,"Plan, create, edit and publish written and multimodal texts, selecting subject matter, and using text structures, language features, literary devices and visual features as appropriate to convey information, ideas and opinions in ways that may be imaginative, reflective, informative, persuasive and/or analytical",,"Editing for meaning by removing unnecessary repetition, reordering sentences and varying sentence structures to refine ideas, adding or substituting words for impact, and reviewing accuracy of grammar, spelling and punctuation",
English,English,Year 7,Literacy,Creating texts,AC9E7LY06,"Plan, create, edit and publish written and multimodal texts, selecting subject matter, and using text structures, language features, literary devices and visual features as appropriate to convey information, ideas and opinions in ways that may be imaginative, reflective, informative, persuasive and/or analytical",,Tracking a word-processed document to jointly edit texts,
English,English,Year 7,Literacy,Creating texts,AC9E7LY07,"Plan, create, rehearse and deliver presentations for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive and/or analytical, by selecting text structures, language features, literary devices and visual features, and using features of voice including volume, tone, pitch and pace",,"Preparing a presentation combining print, visual and audio elements to explore and interpret ideas, drawing on knowledge and research about ideas and opinions different from students' own",EAL/D students may benefit from: •the opportunity to present in smaller groups to build their confidence
English,English,Year 7,Literacy,Creating texts,AC9E7LY07,"Plan, create, rehearse and deliver presentations for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive and/or analytical, by selecting text structures, language features, literary devices and visual features, and using features of voice including volume, tone, pitch and pace",,"Preparing a presentation combining print, visual and audio elements to explore and interpret ideas, drawing on knowledge and research about ideas and opinions different from students' own","•opportunities to view and deconstruct language, visual and audio features of model presentations"
English,English,Year 7,Literacy,Creating texts,AC9E7LY07,"Plan, create, rehearse and deliver presentations for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive and/or analytical, by selecting text structures, language features, literary devices and visual features, and using features of voice including volume, tone, pitch and pace",,"Selecting features of voice, such as tone, volume, pitch and pace, for different audiences and purposes, recognising the effects these have on audience understanding and engagement",
English,English,Year 7,Literacy,Creating texts,AC9E7LY07,"Plan, create, rehearse and deliver presentations for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive and/or analytical, by selecting text structures, language features, literary devices and visual features, and using features of voice including volume, tone, pitch and pace",,Monitoring ideas developed at each stage of creating a presentation in a blog or journal,
English,English,Year 7,Literacy,Creating texts,AC9E7LY07,"Plan, create, rehearse and deliver presentations for purposes and audiences in ways that may be imaginative, reflective, informative, persuasive and/or analytical, by selecting text structures, language features, literary devices and visual features, and using features of voice including volume, tone, pitch and pace",,"Sharing feedback with a peer while planning, creating and rehearsing a presentation",
English,English,Year 7,Literacy,Word knowledge,AC9E7LY08,"Understand how to use spelling rules and word origins; for example, greek and latin roots, base words, suffixes, prefixes and spelling patterns to learn new words and how to spell them",,#VALUE!,
