SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",Greece,"Investigating significant beliefs and values associated with warfare, such as the heroic ideals revealed in the Iliad, and military practices such as army organisation, the hoplite phalanx and naval warfare",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",Rome,"Investigating significant beliefs associated with daily life (for example, the evidence of household religion) and practices (for example, the use of public amenities such as baths, and the forms of entertainment in theatres and amphitheatres)",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",Rome,"Analysing the role of the military in the organisation of Roman society and politics, in both the Republic and the early Empire",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",Egypt,"Investigating beliefs associated with death, such as belief in an afterlife, and funerary customs and practices (for example, burial in tombs and techniques of mummification)",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",Egypt,Describing how the prominence of male and female gods changed based on locality and time,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",India,"Developing criteria to evaluate the significant beliefs, values and practices of Indian society associated with, for example, the role of the family and religious ceremonies, such as rites of passage for boys and men, and rites of passage for girls and women, and marriage rites",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",India,Formulating questions to analyse how Vedism and later Brahmanism shaped death and funerary customs,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",China,Identifying how the Mandate of Heaven assisted people in understanding and justifying periods of warfare,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K11,"Key beliefs, values and practises of an ancient society, with a particular emphasis on one of the following areas: everyday life, warfare, or death and funerary customs",China,"Investigating the significant beliefs, values and practices of Chinese society associated with daily life; for example, irrigation and the practice of agriculture, the teachings of Confucius, the evidence of daily life from the Han tombs",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Greece,"Explaining the nature of contact and conflict with other societies, such as the commodities that formed the trade with Egypt, Greek colonisation of the Mediterranean, the Persian Wars, the Battle of Salamis, the empire of Alexander the Great and the reach of Greek culture",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Greece,"Identifying the short-term triggers of a conflict, such as the Peloponnesian war",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Rome,Explaining the causes of the fall of the Roman Republic and the rise of the Roman Empire,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Rome,"Describing the furthest extent of the Roman Empire and the influence of foreign cults on Roman religious beliefs and practices; for example, the Pantheon of Gods (Greece), Isis (Egypt), Mithras (Persia), and Judaism and early Christianity (Palestine)",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Rome,"Comparing accounts of contact between Rome and Asian societies in the ancient period; for example, the visit of Chinese and Indian envoys to Rome in the time of Augustus, as described by the Roman historian Florus",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Egypt,Analysing the causes and effects of the rise and expansion of the Egyptian Empire,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",Egypt,"Explaining the nature of contact and conflict with other societies, such as trade with Cyprus, Crete and Greece, and the Battle of Kadesh in the New Kingdom that concluded with Ramses II’s peace treaty with the Hittites",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",India,Analysing the long-term causes of the rise of the Mauryan Empire and the spread of Mauryan philosophies and beliefs,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",India,"Examining the extent of Indian contact with other societies such as the Persians under Cyrus, the Macedonians under Alexander; the extensive trade with the Romans and Chinese; the material remains of the Mauryan Empire such as the Pillars of Ashoka and the Barabar Caves; and the spread of Hinduism and Buddhism",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",China,"Explaining the rise of imperial China; for example, through chariot warfare and the adoption of mass infantry armies, the building of the first phase of the Great Wall of China, military strategies as codified in Sun Tzu’s The Art of War",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K12,"Causes and effects of contacts and conflicts within ancient societies and/or with other societies, resulting in developments such as the conquest of other lands, the expansion of trade and peace treaties",China,Describing indirect contact and interactions between the Roman Empire and the Han Dynasty,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Greece,"Developing questions to establish the significance of key individuals such as Homer (800–701 BCE), Draco (7th century BCE), Socrates (470–399 BCE), Aspasia (470–400 BCE), Plato (428–348 BCE), Aristotle (384–322 BCE), Archimedes (287–212 BCE), Hippocrates (460–370 BCE), Alexander the Great (356–323 BCE) and/or Pericles (495–429 BCE)",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Greece,"Examining the historical context, early life and achievements of a significant historical figure, such as Leonidas or Pericles from ancient Greece, and how they were perceived by their contemporaries",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Rome,"Describing the importance of a key group such as patricians, plebeians, women or slaves in the maintenance of the Roman empire",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Rome,"Examining the historical context, early life and achievements of a significant historical figure such as Julius Caesar, Augustus, Agrippina the Younger, Marcus Aurelius or Jesus Christ, and how they were perceived by their contemporaries",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Rome,Analysing the impact of Constantine’s reign on society and religion in the Roman Empire,
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Egypt,"Evaluating the significance of Rameses II, including military victories, expansion of the Egyptian empire and architectural endeavours",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,Egypt,"Examining the historical context, early life and achievements of a significant historical figure from ancient Egypt, such as Hatshepsut or Akhenaten, and how they were perceived by their contemporaries",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,India,"Examining the historical context, early life and achievements of key individuals such as Chandragupta Maurya or Ashoka",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,China,"Describing the social, political and cultural impact of Confucius on ancient Chinese society",
HASS,History,Year 7,Knowledge and understanding,The ancient world,AC9HH7K13,The role and achievements of a significant individual in an ancient society,China,"Examining the historical context, early life and achievements of a significant historical figure such as Confucius or Qin Shi Huang, and how each was perceived by their contemporaries",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S01,Develop historical questions about the past to inform historical inquiry,,"Developing a key question such as “How were the pyramids at Giza built?” and understanding that there may not be a definitive answer; identifying related questions to inform the inquiry, including “What evidence is there?” and “What theories have been developed?”",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S01,Develop historical questions about the past to inform historical inquiry,,"Developing questions using historical concepts such as cause, effect, change, continuity, perspectives, interpretations and significance; for example, “What were the effects of rising sea levels on the movements of early First Nations Australians?”",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S02,Locate and identify primary and secondary sources to use in historical inquiry,,"Locating digital repositories of archaeological sources and records, and using search functions to identify evidence; for example, Rome ceramics – religion",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S02,Locate and identify primary and secondary sources to use in historical inquiry,,"Identifying categories for sorting primary and secondary sources, such as scrolls, coins, artwork, human remains, primary perspectives and/or historical interpretations",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S02,Locate and identify primary and secondary sources to use in historical inquiry,,Selecting and recording information from a range of sources (both archaeological and written) and differentiating between primary sources (those from the time of the event/person/site being investigated) and secondary sources (those that represent later interpretations),
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S02,Locate and identify primary and secondary sources to use in historical inquiry,,"Examining methods for investigating the ancient past for providing information relevant to inquiry questions; for example, stratigraphy to date discoveries, DNA testing to identify past individuals from their remains (such as Egyptian mummies) and common diseases",
HASS,History,Year 7,Skills,Questioning and researching,AC9HH7S02,Locate and identify primary and secondary sources to use in historical inquiry,,"Explaining the challenges of translation and intercultural understanding when interrogating sources of evidence, such as the inscriptions of Asoka and other edicts carved in stone and contained in religious literature, and the Vedas and epics of the Ramayana and Mahabharata",
HASS,History,Year 7,Skills,Using historical sources,AC9HH7S03,"Identify the origin, content, context and purpose of primary and secondary sources",,"Developing and applying questions such as “Who wrote/produced this?”, “When?”, “Why?” and “What does it show about the past?” to photographs, artefacts, stories, buildings and other sources to explain context and purpose",
HASS,History,Year 7,Skills,Using historical sources,AC9HH7S03,"Identify the origin, content, context and purpose of primary and secondary sources",,"Identifying and explaining the origin, content features and purposes of different sources in understanding the impact and legacy of a key individual such as Leonidas (King of Sparta), Pericles or Alexander the Great",
