SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
The Arts,Visual Arts,Years 7 and 8,Developing practices and skills,,AC9AVA8D02,Reflect on the ways that they and other artists respond to influences to inform choices they make in their own visual arts practise,,"Using teacher and student set goals to reflect on and practise specific skills over time; for example, practising observational drawing skills by completing one drawing a week of increasingly complex compositions and using Viewpoints to develop questions reflecting on aims, strengths and areas for improvement in order to set future goals",
The Arts,Visual Arts,Years 7 and 8,Developing practices and skills,,AC9AVA8D02,Reflect on the ways that they and other artists respond to influences to inform choices they make in their own visual arts practise,,"Exploring and reflecting on the way a particular artist/group of artists use materials, techniques and processes in their work to inform their own investigations; for example, manipulating, reflecting and trialling to explore potential for artworks, such as exploring different techniques in using and mixing paint, reflecting on and trialling the effects and outcomes of using different conventional and non-conventional brushes",
The Arts,Visual Arts,Years 7 and 8,Developing practices and skills,,AC9AVA8D02,Reflect on the ways that they and other artists respond to influences to inform choices they make in their own visual arts practise,,"Considering sustainable practices when exploring properties of materials in order to understand and reflect on how they can be used to create artworks; for example, considering when it is appropriate to fire ceramics, taking into consideration the longevity of the finished product, or exploring the creation of dyes and paints made from natural materials, such as plants or fruits",
The Arts,Visual Arts,Years 7 and 8,Developing practices and skills,,AC9AVA8D02,Reflect on the ways that they and other artists respond to influences to inform choices they make in their own visual arts practise,,"Reflecting on the work of others and their own explorations when developing an understanding of visual conventions and how they might be manipulated to communicate meaning in artworks; for example, learning about colour theory and applying this to develop compositions that explore harmonious or contrasting colour palettes",
The Arts,Visual Arts,Years 7 and 8,Developing practices and skills,,AC9AVA8D02,Reflect on the ways that they and other artists respond to influences to inform choices they make in their own visual arts practise,,"Building on their understanding of composition to explore multiple ways to represent space and depth in an artwork; for example, experimenting with proportion and scale, positive and negative space in 3D work, or exploring the use of linear, aerial and atmospheric perspective, and reflecting on how they may apply this understanding to create the illusion of space",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,"Engaging in visual brainstorming by selecting, organising and combining appropriate images, forms, visual art processes and materials to represent ideas about a particular subject; for example, annotating the process with short statements using correct terminology and using Viewpoints to develop questions to explore issues and concepts that arise from the combination of elements; for example, ""What combinations are surprising, and where can this lead me?"", ""What would happen if I …?"", ""How can I push these ideas further?""",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,"Documenting their visual arts practice when developing ideas and processes, including studio practice, such as correct use of materials and tools, creative thinking and reflection as they experiment and develop skills in using materials and techniques, finding ways to communicate their thinking visually and develop their use of visual arts language",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,Developing a series of compositional sketches as planning for a final artwork that communicates how the visual conventions and planned processes will communicate meaning; making decisions about the final artwork and justifying their choices,
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,Exploring and researching ideas about their interests in the world/subject matter or concepts from a particular perspective or a range of perspectives in order to plan and refine their approaches to representing their ideas,
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,"Recording and documenting their research into a subject or theme using their own images or images from other sources, written annotations and comments, or evaluations",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C01,"Generate, document and develop ideas for artworks",,"Exploring ways that artists, designers, architects or craftspeople communicate ideas and meaning in their work, using written discussions, annotated images, debates or digital presentations",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Creating a series of Augmented Reality digital assets that represent distinct textures; for example, placing assets within a space to communicate concepts that explore blocking some areas and revealing others",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Creating artworks and using their visual arts practice as a way of exploring their feelings and emotions, such as self-awareness, emotional awareness and personal wellbeing",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,Working independently and/or in groups to create artworks that tell stories or create awareness about issues that are significant and important to them/the group,
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Transforming an analog visual artwork into a series of digital versions using digital tools such as software, visual art processes and materials; evaluating and selecting the most successful transformation, and documenting the steps to create a procedural text using appropriate visual arts terminology",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Considering sustainable design practices when generating ideas for designs in response to a brief; for example, exploring sustainable fabrics and recycled materials when creating wearable art",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Applying their knowledge and understanding of visual arts processes, materials and techniques to create artworks; for example, demonstrating understanding of relief printing and the technical skills needed to create an edition of prints, or creating artworks using skills developed in exploring digital tools, such as photographic manipulation applications or digital drawing programs",
The Arts,Visual Arts,Years 7 and 8,Creating and making,,AC9AVA8C02,"Select and manipulate visual conventions, visual arts processes and/or materials to create artworks that represent ideas, perspectives and/or meaning",,"Representing ideas in their artworks through considered use of visual conventions, such as using modulated and directional lines in a composition to create a sense of movement, or breaking a rhythmic pattern to create discord",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Creating a webpage, walkthrough, presentation or other document to connect geographically distanced audiences with a visual arts showcase",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Working together to identify/select a space within the school for showing their works, considering who in the community might see their works, or why it could be valuable for others to see their work",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Visiting and evaluating exhibitions of work in galleries, museums or community sites and developing responses to exhibitions of work in written, oral or multimedia explanations or reviews, digital forms of presentations or in verbal/vocal discussions",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Making a themed series of artworks to be displayed in the class or via the school intranet; considering the relationships between each of the artworks and the space in which they are to be displayed using Viewpoints to develop questions such as, “How can I create a visual narrative through the groupings of these artworks?”, “Does the audience need space to view this artwork or do I want to draw them in close?”, “How does this artwork relate to the space that it will be displayed in?”",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Creating visual art labels for an exhibition/showcase; for example, researching a variety of art gallery labels and using findings to plan and write a label with the artist’s name, materials, year, and information about how the task was approached and what the artwork is about",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Describing the artistic vision of artists from different contexts, cultures, times and places, particularly referencing the meaning that their artworks convey",
The Arts,Visual Arts,Years 7 and 8,Presenting and performing,,AC9AVA8P01,"Curate and present examples of their visual arts practise to accompany exhibits of their artworks to communicate ideas, perspectives and/or meaning to audiences",,"Using hex editors to explore information included in encrypted artworks and create their own encrypted information in their own artworks to communicate ideas, perspectives and/or meaning to audience",
