SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
HASS,HASS,Year 5,Knowledge and understanding,History,AC9HS5K03,"The role of a significant individual or group, including First Nations Australians and those who migrated to Australia, in the development of events in an Australian colony",,"Examining the roles of key women in the early Australian Colonies, such as Elizabeth Macarthur, Edith Cowan, Maria Lock, Mary Bryant, Mary Reiby, Mary McKillop, and Truganini,",
HASS,HASS,Year 5,Knowledge and understanding,History,AC9HS5K03,"The role of a significant individual or group, including First Nations Australians and those who migrated to Australia, in the development of events in an Australian colony",,"Examining the roles and impacts of key administrative and political figures such the early colonial governors, and First Nations warriors such as Windradyne.",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K04,"The influence of people, including First Nations Australians and people in other countries, on the characteristics of a place",,"Identifying how First Nations Australian communities altered the environment and sustained ways of living through their methods of land and resource management; for example, firestick farming",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K04,"The influence of people, including First Nations Australians and people in other countries, on the characteristics of a place",,"Exploring the extent of change in the local environment over time (for example, through vegetation clearance, fencing, urban development, drainage, irrigation, erosion, farming, the introduction of grazing livestock such as sheep and cattle, forest plantations or mining), and evaluating the effects of change on economic development and environmental sustainability",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K04,"The influence of people, including First Nations Australians and people in other countries, on the characteristics of a place",,"Exploring examples of positive influences people have on the characteristics of places; for example, reforestation, land-care groups, rehabilitating former mining, industrial or waste disposal sites",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K04,"The influence of people, including First Nations Australians and people in other countries, on the characteristics of a place",,"Identifying positive and negative influences of people on places in other countries, including countries in Asia, Europe and North America",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K05,"The management of Australian environments, including manageing severe weather events such as bushfires, floods, droughts or cyclones, and their consequences",,"Exploring how environments are used and managed, the practices and laws that aim to manage human impact, the use of zoning to manage local environments, creation of wildlife corridors and national parks",
HASS,HASS,Year 5,Knowledge and understanding,Geography,AC9HS5K05,"The management of Australian environments, including manageing severe weather events such as bushfires, floods, droughts or cyclones, and their consequences",,"Examining how changes due to environmental practices create issues, such as water shortages and increased floods and bushfires, the impact of issues on places and communities, and how people can mitigate the impacts through building codes, zoning, firebreaks and controlled burns, and efficient irrigation",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Discussing the meaning of democracy, the importance of the key values of Australian democracy (for example, freedom of election and being elected; freedom of assembly and political participation; freedom of speech, expression and religious belief; rule of law; other basic human rights) and how students apply democratic values in familiar contexts, such as how religious tolerance might be achieved in a free democratic society",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,Discussing the Australian citizenship pledge and the official statement of Australian values published by the federal government and what can be learnt about key values and Australian democracy from this material,
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Exploring the secret ballot, compulsory voting and preferential voting as key features of Australia’s democracy",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Recognising the role of the Australian Electoral Commission in administering elections that are open, free and fair",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Discussing key features of Australia’s voting system, such as who has the right to vote and stand for election in Australia, including when women and First Nations Australians were first allowed to vote",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Considering the responsibilities of electors, including enrolling to vote, being informed and voting responsibly",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K06,"The key values and features of Australia’s democracy, including elections, and the roles and responsibilities of elected representatives",,"Identifying the characteristics that would make for a “good” representative at the local, state/territory or national level",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K07,How citizens (members of communities) with shared beliefs and values work together to achieve a civic goal,,"Discussing how and why people volunteer for community groups such as religious and other charities, rural fire services, surf life-saving clubs, emergency services groups, First Nations community groups and youth groups",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K07,How citizens (members of communities) with shared beliefs and values work together to achieve a civic goal,,"Using social media to share and discuss ideas about how people can work together as local, regional and global citizens; for example, to promote access to educational opportunities for women and girls in developing countries",
HASS,HASS,Year 5,Knowledge and understanding,Civics and Citizenship,AC9HS5K07,How citizens (members of communities) with shared beliefs and values work together to achieve a civic goal,,Examining First Nations Australian organisations and the services they provide,
HASS,HASS,Year 5,Knowledge and understanding,Economics and Business,AC9HS5K08,"Types of resources, including natural, human and capital, and how they satisfy needs and wants",,"Categorising resources as natural such as water, coal, wheat; human such as workers, business owners, volunteers, managers; and capital such as tools, machines, technologies",
HASS,HASS,Year 5,Knowledge and understanding,Economics and Business,AC9HS5K08,"Types of resources, including natural, human and capital, and how they satisfy needs and wants",,Identifying and categorising the factors of production used in the production of goods and services that satisfy the needs and wants of a local community,
HASS,HASS,Year 5,Knowledge and understanding,Economics and Business,AC9HS5K08,"Types of resources, including natural, human and capital, and how they satisfy needs and wants",,"Distinguishing between needs and wants, and how resources might be used more sustainably to meet these needs and wants into the future",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S01,"Develop questions to investigate people, events, developments, places and systems",,"Asking questions that address relevant disciplinary concepts before, during and after an investigation to frame and guide the stages of an inquiry; for example, “What caused Britain to establish Australian colonies after 1800?”, “What does this source indicate about the significance of an event?”, “How do secondary sources differ and what can I determine from primary sources?”, “How do the sources help me answer my questions and reach conclusions?”",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S01,"Develop questions to investigate people, events, developments, places and systems",,"Developing different types of questions for different purposes, such as probing questions to seek details, open-ended questions to elicit more ideas, and practical questions to guide financial choices",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S01,"Develop questions to investigate people, events, developments, places and systems",,"Developing questions to guide the identification and location of useful sources for an investigation or project; for example, “Is this source useful?”, “Who can help us do this project?”, “What rules/protocols must we follow when we do this inquiry/project?”, “What resources do we need to conduct this project?”",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S02,"Locate, collect and organise information and data from primary and secondary sources in a range of formats",,"Finding information in primary sources about the past (for example, maps, stories, songs, music, dance, diaries, official documents, artworks, artefacts, newspapers of the day, advertisements) and about geography (for example, fieldwork and photographs), and from secondary sources (for example, books, internet articles, maps, plans and reports in digital and non-digital form)",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S02,"Locate, collect and organise information and data from primary and secondary sources in a range of formats",,"Using geospatial tools such as a globe, wall map or a digital application to collect information; for example, to identify the influences of people on the characteristics of places in other countries, or the location of information they have collected through fieldwork",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S02,"Locate, collect and organise information and data from primary and secondary sources in a range of formats",,"Conducting surveys or interviews to gather primary data that support decision-making processes when investigating an issue, and summarising the key points or particular points of view; for example, surveying the views of conflicting parties in a planning or environmental dispute",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S02,"Locate, collect and organise information and data from primary and secondary sources in a range of formats",,"Categorising information using digital and non-digital graphic organisers, such as flow charts, consequence wheels, futures timelines, Venn diagrams, decision-making matrixes and bibliography templates, for an appropriate purpose; for example, creating flow charts that show the steps in an electoral process such as a class vote or a local council election, or the sequence of steps to rehabilitate a natural area, or the sequence of actions in achieving a civic goal",
HASS,HASS,Year 5,Skills,Questioning and researching,AC9HS5S02,"Locate, collect and organise information and data from primary and secondary sources in a range of formats",,"Constructing timelines, maps, tables and graphs using appropriate digital applications and cartographic conventions, such as border, source, scale, legend, title and north point, to display data and information; for example, the movement of peoples over time in a colony, a sequence of key events, the population growth of an Australian colony, cultural and religious groups in Australia at different times, information on needs and wants",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S03,"Evaluate information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Interpreting data presented in a line, bar, column or pie graph; for example, data about election results, common influences on the purchases of class members, the likelihood of an outcome or event reoccurring",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S03,"Evaluate information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Examining visual and written sources to infer relationships; for example, examining photographs to see how people respond to droughts in enterprising ways; examining maps to investigate patterns in the characteristics of a place; investigating written sources to explore patterns in the development of colonial society",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S03,"Evaluate information and data in a range of formats to identify and describe patterns and trends, or to infer relationships",,"Exploring maps and sources showing First Nations Australians’ language groups and Countries/Places, to explain the diversity of their connections to Country/Place",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S04,"Evaluate primary and secondary sources to determine origin, purpose and perspectives",,"Identifying inferred messages, stereotypes and over-generalisations relating to age, gender, ethnicity, ability, religion and/or politics, and other beliefs or attitudes presented in sources and media of the past (for example, a newspaper caricature or photos of a colonial-era Chinese goldfield worker, businesspeople, First Nations Australians, South Sea Islander workers, women and children) and in sources and media of the present, such as social media opinions about a particular industry",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S04,"Evaluate primary and secondary sources to determine origin, purpose and perspectives",,"Evaluating the accuracy and the perspectives in information gained from primary and secondary sources; for example, checking publication details for the author of speeches, advertisements, campaign materials, symbols and how-to-vote cards, or comparing sources of evidence to identify similarities and/or differences in accounts of the past that reflect different perspectives",
HASS,HASS,Year 5,Skills,"Interpreting, analysing and evaluating",AC9HS5S04,"Evaluate primary and secondary sources to determine origin, purpose and perspectives",,"Comparing sources of evidence to identify similarities and/or differences in accounts of and perspectives on the past; for example, comparing the differing experiences and feelings of miners, Chinese workers, women, children, leaders and First Nations Australian occupants during the Eureka Stockade; comparing colonial descriptions of Burke and Wills’s achievements with those that have been recently published giving First Nations Australian perspectives; comparing representations of Ned Kelly in past and present publications",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S05,Develop evidence-based conclusions,,Identifying valid evidence that can be used to form a conclusion and considering the difference between a conclusion based on evidence and one based on personal preference or on the use of limited sources,
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S05,Develop evidence-based conclusions,,"Drawing conclusions based on identified evidence from primary and secondary sources that consider differing information; for example, using analysis and evaluation of primary sources such as images, posters and newspaper articles, and secondary sources such as books and websites, on which to base conclusions",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S05,Develop evidence-based conclusions,,"Drawing conclusions that demonstrate consideration of questions, understanding of disciplinary concepts and evidence",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S05,Develop evidence-based conclusions,,"Drawing conclusions about a community and/or the environment; for example, changing democratic values from past to present, patterns of human consumption and changes in environments",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S05,Develop evidence-based conclusions,,"Considering the primary and secondary sources used and how this may have influenced the validity of the conclusions of the inquiry; for example, the reliability of information in a source such as a government agency website versus a private blog, the date a secondary source was created and the views that prevailed at the time",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Forecasting probable futures for an issue; for example, how native fauna populations might change if an introduced species such as the cane toad, carp, feral cats or rabbits continues to increase in population and proposing preferred futures that relate to the issue",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Undertaking a project that responds to an identified challenge or issue with strategies to be used that will achieve desired outcomes; for example, a school fundraising activity, an ecological preservation project, a school-based opinion poll about a relevant issue",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Asking questions in order to consider potential effects; for example, “What could be the effects of my purchasing decisions?”, “Are needs and wants the same for everyone?”, “Why can’t all needs and wants be satisfied?”, “How can I contribute to a sustainable environment?”",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Participating in a relevant democratic process, such as class votes, mock parliament and school decision-making processes such as student councils",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Making judgements about how effectively challenges have been addressed in the past (for example, relative success of a response to challenges during colonial settlement) or how effectively a current challenge is being addressed (for example, the solution to an environmental issue or a strategy for economic development)",
HASS,HASS,Year 5,Skills,Concluding and decision-making,AC9HS5S06,Propose actions or responses to issues or challenges and use criteria to assess the possible effects,,"Using criteria to evaluate the possible options that people could take to resolve challenges, such as improving water quality, managing excess waste and providing resources, and using criteria to improve responses in communities to environmental hazards; for example, considering economic factors such as needs, wants and costs, as well as environmental, health and social factors",
HASS,HASS,Year 5,Skills,Communicating,AC9HS5S07,"Present descriptions and explanations, drawing ideas, findings and viewpoints from sources, and using relevant terms and conventions",,"Selecting and referencing ideas and viewpoints from letters, graphs, tables, timelines, photographs and pictures, in descriptions and explanations",
HASS,HASS,Year 5,Skills,Communicating,AC9HS5S07,"Present descriptions and explanations, drawing ideas, findings and viewpoints from sources, and using relevant terms and conventions",,"Using accurate and subject-appropriate terms; for example, historical terms such as “colonial”, “the gold era”, “migration” and “penal”; geographic terms such as “characteristics”, “environmental”, “human”, “ecosystems”, “sustainable”, “settlement” and “management”; civics terms such as “electoral process”, “democracy”, “shared beliefs”; and economic terms such as “scarcity”, “choices”, “resources” and “needs and wants”",
