SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
Mathematics,Mathematics,Foundation,Number,,AC9MFN03,Quantify and compare collections to at least 20 using counting and explain or demonstrate reasoning,,"Discussing how different cultures may have alternative ways of representing the count; for example, discussing how people of the Asia region use an abacus or Chinese hand gestures",
Mathematics,Mathematics,Foundation,Number,,AC9MFN03,Quantify and compare collections to at least 20 using counting and explain or demonstrate reasoning,,"Using body-tallying that involves body parts and one-to-one correspondence from counting systems of First Nations Peoples of Australia, to count to 20",
Mathematics,Mathematics,Foundation,Number,,AC9MFN04,Partition and combine collections up to 10 using part-part-whole relationships and subitising to recognise and name the parts,,"Recognising numbers represented in physical or virtual ten-frames, and describing their reasoning: “It’s 7 because there is 5 there and 2 more”",
Mathematics,Mathematics,Foundation,Number,,AC9MFN04,Partition and combine collections up to 10 using part-part-whole relationships and subitising to recognise and name the parts,,"Partitioning collections of up to 10 objects in different ways and saying the part-part-whole relationship; for example, partitioning a collection of 6 counters into 4 counters and 2 counters and saying, “6 is 4 and 2 more, it’s 2 and 4””, then partitioning the same collection into 5 and one or 3 and 3",
Mathematics,Mathematics,Foundation,Number,,AC9MFN04,Partition and combine collections up to 10 using part-part-whole relationships and subitising to recognise and name the parts,,"Representing part-part-whole relationships in numbers up to 10 using physical or virtual materials; for example, identifying numbers represented by dots in standard number configurations such as dominos and dice by recognising parts that form the whole",
Mathematics,Mathematics,Foundation,Number,,AC9MFN04,Partition and combine collections up to 10 using part-part-whole relationships and subitising to recognise and name the parts,,"Exploring number groupings in First Nations Australians’ counting systems and the different ways of representing these groupings to form and partition numbers, applying this to quantify collections of objects in the environment on Country/Place up to 10",
Mathematics,Mathematics,Foundation,Number,,AC9MFN05,"Represent practical situations involving addition, subtraction and quantification with physical and virtual materials and use counting or subitising strategies",,"Using role-play and materials to represent mathematical relationships in stories; for example, “Eight kangaroos were drinking at the river and 3 hopped away”; drawing a picture and using materials to represent the situation, discussing, and recording the result of the action with a numeral",
Mathematics,Mathematics,Foundation,Number,,AC9MFN05,"Represent practical situations involving addition, subtraction and quantification with physical and virtual materials and use counting or subitising strategies",,"Role playing or actively engaging in situations that involve quantifying or comparing collections of items or simple money transactions; for example, “Do we have enough scissors for our group so that each person has their own pair?”; role-playing using $1 coins to pay for items in a shop where items are priced in whole dollars",
Mathematics,Mathematics,Foundation,Number,,AC9MFN05,"Represent practical situations involving addition, subtraction and quantification with physical and virtual materials and use counting or subitising strategies",,"Representing situations expressed in First Nations Australians’ stories, such as “Tiddalick, the greedy frog”, that describe additive situations and their connections to Country/Place",
Mathematics,Mathematics,Foundation,Number,,AC9MFN05,"Represent practical situations involving addition, subtraction and quantification with physical and virtual materials and use counting or subitising strategies",,"Representing addition and subtraction situations found in leaf games involving sets of objects used to tell stories, such as games from the Warlpiri Peoples of Yuendumu in the Northern Territory",
Mathematics,Mathematics,Foundation,Number,,AC9MFN06,Represent practical situations involving equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Using materials to role-play equal sharing; for example, sharing pieces of fruit or a bunch of grapes between 4 people and discussing how you would know they have been shared equally; when playing card games where each player is dealt the same number of cards, and counting the number of cards after the deal to ensure they have the same amount",
Mathematics,Mathematics,Foundation,Number,,AC9MFN06,Represent practical situations involving equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Representing situations that involve counting several items; for example, 9 beads or 6 $1 coins, and sharing them equally between 3 people by subitising or counting each group by ones to decide how many beads or coins each person will receive",
Mathematics,Mathematics,Foundation,Number,,AC9MFN06,Represent practical situations involving equal sharing and grouping with physical and virtual materials and use counting or subitising strategies,,"Exploring instructive games of First Nations Australians that involve sharing; for example, playing Yangamini of the Tiwi Peoples of Bathurst Island to investigate and discuss equal sharing",
Mathematics,Mathematics,Foundation,Algebra,,AC9MFA01,"Recognise, copy and continue repeating patterns represented in different ways",,"Recognising, copying and describing different repeating patterns using materials, shapes, sounds and movements during activities and play; for example, making a bead necklace and describing the pattern they have created, such as, “red, blue, green, red, blue, green, red, blue, green”; copying repeating patterns of drumbeats or dance moves during music activities",
Mathematics,Mathematics,Foundation,Algebra,,AC9MFA01,"Recognise, copy and continue repeating patterns represented in different ways",,"Recognising repeating patterns used at home and in daily activities to help make tasks easier or to solve problems; for example, setting the table to eat",
Mathematics,Mathematics,Foundation,Algebra,,AC9MFA01,"Recognise, copy and continue repeating patterns represented in different ways",,"Recognising and describing repeating patterns that can be observed on Country/Place and in First Nation Australians artwork, cultural performances and material cultures; for example, shell and seed necklaces, dances and songs",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, using direct comparisons and communicating reasoning",,"Using language to describe the measurement attributes of length, mass, capacity and duration, and connecting the words with the appropriate attribute; for example, using words like “tall”, “short”, “wide”, “long”, “high” to describe the attribute of length",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, using direct comparisons and communicating reasoning",,"Directly comparing pairs of objects to say which is longer/shorter, and explaining or demonstrating how they know; for example, standing back-to-back to determine who is taller; choosing to line up the bases of a spoon and fork to decide which is longer and explaining why",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, using direct comparisons and communicating reasoning",,"Starting 2 events at the same time to decide which takes longer; for example, putting on a pair of sandals with buckles or Velcro, describing the duration using familiar terms and reasoning, “I took a longer time because I’m still learning to do up my buckles”",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM01,"Identify and compare attributes of objects and events, including length, capacity, mass and duration, using direct comparisons and communicating reasoning",,"Directly comparing pairs of everyday objects from the kitchen pantry to say which is heavier/lighter; for example, hefting a tin of baked beans and a packet of marshmallows; comparing the same pair of objects to say which is longer/shorter and discussing comparisons",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM02,"Sequence days of the week and times of the day including morning, lunchtime, afternoon and night time, and connect them to familiar events and actions",,"Ordering images of daily events on a string line across the room, and justifying the placement by referring to morning, lunchtime, afternoon, and night time",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM02,"Sequence days of the week and times of the day including morning, lunchtime, afternoon and night time, and connect them to familiar events and actions",,"Distinguishing between the days of the school week and weekends, and recognising that the days of the week form a sequence that repeats, with Monday always following on from Sunday",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM02,"Sequence days of the week and times of the day including morning, lunchtime, afternoon and night time, and connect them to familiar events and actions",,"Sequencing the events from a story in the order in which they occurred using language like, “This happened first” then “This happened next”",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM02,"Sequence days of the week and times of the day including morning, lunchtime, afternoon and night time, and connect them to familiar events and actions",,"Creating, interpreting and discussing classroom rosters; for example, a roster for watering the classroom garden and asking, “Who watered the garden yesterday?” or “Whose turn is it today?”",
Mathematics,Mathematics,Foundation,Measurement,,AC9MFM02,"Sequence days of the week and times of the day including morning, lunchtime, afternoon and night time, and connect them to familiar events and actions",,Creating a pictorial diary to show the important events that happen on the various days of the week,
Mathematics,Mathematics,Foundation,Space,,AC9MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Sorting a collection of shapes into groups based on different features such as the number of sides, colour or size, and describing how they have been sorted",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Creating a picture using a variety of shapes and a range of materials, including objects to trace around, describing the shapes they have created or used and sharing why they chose each shape in their picture",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Creating familiar shapes using groups of people; for example, holding hands and creating a circle",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Recognising and naming shapes that are (close to) rectangles, squares, triangles and circles in component parts of everyday items; for example, on bicycles, toy vehicles or kitchen pantry items",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP01,"Sort, name and create familiar shapes; recognise and describe familiar shapes within objects in the environment, giving reasons",,"Describing and naming shapes within objects that can be observed on Country/Place, recreating and sorting into groups based on their shape",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Describing the position of an item in relation to other items in the space using language like “inside”, “underneath” and “on top of”; for example, when asked “Where are the scissors kept?”, responding with “They are in a box, on the bottom shelf at the back of the classroom”",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Describing where they have moved themselves and items in relation to other items within a space, using familiar terms; for example, playing a hiding game and when asked “Where did you hide the ball?”, responding, “I hid it behind the garbage bin over there near the bench”",
Mathematics,Mathematics,Foundation,Space,,AC9MFSP02,Describe the position and location of themselves and objects in relation to other people and objects within a familiar space,,"Exploring First Nations Australians’ instructive games; for example, Thapumpan from the Wik-Mungkan Peoples of Cape Bedford in north Queensland, describing position and movement of self in relation to other participants, objects or locations",
Mathematics,Mathematics,Foundation,Statistics,,AC9MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that relate to familiar situations",,"Collecting, and sorting data collected through everyday activities or events; for example, sorting toys into categories, such as “toys that move” and “toys that don’t move”",
Mathematics,Mathematics,Foundation,Statistics,,AC9MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that relate to familiar situations",,"Collecting and deciding how to organise data to answer “Yes/No” questions; for example, “Do more people in our class today have shoes with laces than without?”; explaining that lining up, and matching shoes with and without laces one-to-one will answer the question",
Mathematics,Mathematics,Foundation,Statistics,,AC9MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that relate to familiar situations",,Creating classroom charts and rosters using stickers to represent data; comparing and interpreting representations,
Mathematics,Mathematics,Foundation,Statistics,,AC9MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that relate to familiar situations",,"Investigating statistical contexts after reading a story, such as “The Waterhole” by Graeme Base; asking and responding to questions like “What different animals did you see?”, “How many different types of animals were there?” or “Were there more tigers or kangaroos?”",
Mathematics,Mathematics,Foundation,Statistics,,AC9MFST01,"Collect, sort and compare data represented by objects and images in response to given investigative questions that relate to familiar situations",,Exploring what and how information from the environment is collected and used by First Nations Australians to predict weather events,
