SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Evaluating how different traditions, styles or contexts affect the way people respond to a piece of music; and using this information to compose a new piece of music designed to appeal to a specific audience or fulfill a specific purpose",
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Experimenting with options for using instrumentation, dynamics and expressive techniques to develop the texture of a composition",
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,"Working collaboratively to compose songs or instrumental music; for example, a song cycle, music theatre work or music for a film, animation or video game, or music that explores issues related to an historical or current event",
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,Applying an aural understanding of key and tonality when improvising or composing,
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,Experimenting with ways to combine and manipulate the elements of music and using style-specific compositional devices to develop and shape or extend compositions,
The Arts,Music,Years 9 and 10,Creating and making,,AC9AMU10C02,"Compose music, manipulating and combining elements of music and compositional devices relevant to chosen styles and/or forms to communicate ideas, perspectives and/or meaning and notate, document and/or record the music",,Analysing how elements of music are typically used in a music style and using findings as a guide when arranging or re-imagining music,
The Arts,Music,Years 9 and 10,Presenting and performing,,AC9AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed, using relevant vocal/instrumental techniques and performance skills",,"Recording and evaluating performances using digital tools; for example, listening to a recording of their own performances and identifying areas for improvement",
The Arts,Music,Years 9 and 10,Presenting and performing,,AC9AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed, using relevant vocal/instrumental techniques and performance skills",,"Performing their own music compositions and, as appropriate, using scores or visual material and reflecting on/evaluating personal or audience responses to the music; for example, asking questions such as, “How did choices such as tempo, dynamics, articulation or instrumentation allow the ensemble to achieve intended effects in their performance?”",
The Arts,Music,Years 9 and 10,Presenting and performing,,AC9AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed, using relevant vocal/instrumental techniques and performance skills",,"Rehearsing and presenting planned performances, and then reflecting on and evaluating how each performance may have been different, which was more successful with audiences, and why",
The Arts,Music,Years 9 and 10,Presenting and performing,,AC9AMU10P01,"Rehearse and present planned performances of music they have learnt and/or composed, using relevant vocal/instrumental techniques and performance skills",,"Planning and presenting performances in a range of physical or virtual spaces, including providing audiences with information about the music, the performers and the ideas that the performers are intending to communicate",
