SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA07,Identify and explain how images figures tables diagrams maps and graphs contribute to meaning,,"Observing how sequential events can be represented visually by a series of images, including comic strips, timelines, photo stories, procedure diagrams and flowcharts, life-cycle diagrams and the flow of images in picture books ",EAL/D students may benefit from: •clear explanations of the added meaning given to a text by including visual material and opportunities to explore several examples
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA07,Identify and explain how images figures tables diagrams maps and graphs contribute to meaning,,"Observing how concepts, information and relationships can be represented visually through tables, maps, graphs and diagrams ",
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA07,Identify and explain how images figures tables diagrams maps and graphs contribute to meaning,,Understanding that images and maps may be sensitive for first nations australians and ensuring that a disclaimer is applied or judgement is used about cultural appropriateness and sensitivities,
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA08,Identify authors' use of vivid emotive vocabulary such as metaphors similes personification idioms imagery and hyperbole,,"Exploring how figurative language; for example, metaphors, personification and idioms, can be used to create vivid and less predictable shades of meaning",EAL/D students may benefit from: •multiple opportunities to listen to emotive vocabulary and devices used in spoken texts
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA08,Identify authors' use of vivid emotive vocabulary such as metaphors similes personification idioms imagery and hyperbole,,"Identifying authors' use of vivid and emotive vocabulary in persuasive texts; for example, the vocabulary used in reviews",
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA08,Identify authors' use of vivid emotive vocabulary such as metaphors similes personification idioms imagery and hyperbole,,"Discussing texts using vocabulary to name text structure, literary devices and language features; for example, using words that name the literary device used in a poem",
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA09,Understand how to use the comma for lists to separate a dependent clause from an independent clause and in dialogue,,Identifying different uses of commas such as commas and conjunctions between independent clauses in compound sentences,
English,English,Year 6,Language,Language for expressing and developing ideas,AC9E6LA09,Understand how to use the comma for lists to separate a dependent clause from an independent clause and in dialogue,,"Using commas in dialogue; for example, ben said, “i want pie, peas, carrots and chips for dinner, followed by ice cream for dessert, please.”",
English,English,Year 6,Literature,Literature and contexts,AC9E6LE01,Identify responses to characters and events in literary texts drawn from historical social or cultural contexts by first nations australian and wide-ranging australian and world authors,,"Discussing the influence historical, social and cultural experiences may have on the meaning of a text and attitudes towards characters, actions and events ","EAL/D students may benefit from: •inclusion of literary texts that reflect their cultural heritage, and opportunities to share responses to characters and events in these texts"
English,English,Year 6,Literature,Literature and contexts,AC9E6LE01,Identify responses to characters and events in literary texts drawn from historical social or cultural contexts by first nations australian and wide-ranging australian and world authors,,Sharing responses about how heroes are portrayed in science fiction or fantasy and more realistic settings,
English,English,Year 6,Literature,Literature and contexts,AC9E6LE01,Identify responses to characters and events in literary texts drawn from historical social or cultural contexts by first nations australian and wide-ranging australian and world authors,,Exploring reviews of australian films,
English,English,Year 6,Literature,Engaging with and responding to literature,AC9E6LE02,Identify similarities and differences in literary texts on similar topics themes or plots,,"Exploring texts on a similar topic by authors with very different styles; for example, comparing fantasy quest novels or realistic novels on a specific theme","EAL/D students may benefit from: •creating a bank of expressions that can be used to describe similarities and differences, e.g. ‘similar to’, ‘the same as’, ‘like text A, text B...’"
English,English,Year 6,Literature,Engaging with and responding to literature,AC9E6LE02,Identify similarities and differences in literary texts on similar topics themes or plots,,"Identifying differences in the use of narrator, narrative structure and voice, and language and visual features, between texts and determining how these influence readers or viewers",
English,English,Year 6,Literature,Examining literature,AC9E6LE03,Identify and explain characteristics that define an author's individual style,,"Exploring 2 or more texts by the same author, identifying similarities; for example, subject or theme, characterisation, text structure, plot development, tone, vocabulary, voice, favoured grammatical structures and visual techniques in picture books, and determining the qualities that characterise an author's style",
English,English,Year 6,Literature,Examining literature,AC9E6LE03,Identify and explain characteristics that define an author's individual style,,"Focusing on a first nations australian author and identifying characteristic elements of their writing; for example, images, theme and language",
English,English,Year 6,Literature,Examining literature,AC9E6LE03,Identify and explain characteristics that define an author's individual style,,"Comparing similarities and differences between texts, including those by the same author or illustrator, and identifying the characteristics that define an author's style; for example, comparing illustrations in picture books by the same illustrator, noting characteristic features",
English,English,Year 6,Literature,Examining literature,AC9E6LE04,Explain the way authors use sound and imagery to create meaning and effect in poetry,,Explaining how imagery builds emotional connections and engagement with the story or theme,"EAL/D students may benefit from: •opportunities to listen to analyse and discuss the way authors use devices such as assonance, alliteration and onomatopoeia in poetry"
English,English,Year 6,Literature,Examining literature,AC9E6LE04,Explain the way authors use sound and imagery to create meaning and effect in poetry,,Identifying the imagery used in narratives or poetry about first nations australians' country/place,
English,English,Year 6,Literature,Examining literature,AC9E6LE04,Explain the way authors use sound and imagery to create meaning and effect in poetry,,"Describing the effects of assonance, alliteration and onomatopoeia in a poem",
English,English,Year 6,Literature,Examining literature,AC9E6LE04,Explain the way authors use sound and imagery to create meaning and effect in poetry,,Explaining the effect of rhythm in ballads,
English,English,Year 6,Literature,Creating literature,AC9E6LE05,Create and edit literary texts that adapt plot structure characters settings and/or ideas from texts students have experienced and experiment with literary devices,,"Creating narratives in written spoken or multimodal/digital form adapting character; for example, reimagining the hero in an adventure story","EAL/D students may benefit from: •scaffolded activities to focus on how a setting, character or idea can be adapted to create various effects, e.g. experiment with the effects created if a setting is changed from a historical period to contemporary times"
English,English,Year 6,Literature,Creating literature,AC9E6LE05,Create and edit literary texts that adapt plot structure characters settings and/or ideas from texts students have experienced and experiment with literary devices,,Creating an autobiography of a character from a text explored,
English,English,Year 6,Literature,Creating literature,AC9E6LE05,Create and edit literary texts that adapt plot structure characters settings and/or ideas from texts students have experienced and experiment with literary devices,,"Discussing the setting in a literary text with a peer during the editing process, and experimenting with literary devices that may enhance the setting",
English,English,Year 6,Literacy,Texts in context,AC9E6LY01,Examine texts including media texts that represent ideas and events and identify how they reflect the context in which they were created,,Identifying news reports of the same type of event over time and how they reflect their contexts,"EAL/D students may benefit from: •clear explanations of the context behind a media text which may include details about key personalities, events, attitudes and cultural influences"
English,English,Year 6,Literacy,Texts in context,AC9E6LY01,Examine texts including media texts that represent ideas and events and identify how they reflect the context in which they were created,,Comparing advertising posters for animated children's films in different countries and explaining the impact of these choices on audience expectations of the film,
English,English,Year 6,Literacy,Texts in context,AC9E6LY01,Examine texts including media texts that represent ideas and events and identify how they reflect the context in which they were created,,Identifying how advertisements for the same products reflect the context in which they were created,
English,English,Year 6,Literacy,Interacting with others,AC9E6LY02,Use interaction skills and awareness of formality when paraphrasing questioning clarifying and interrogating ideas developing and supporting arguments and sharing and evaluating information experiences and opinions,,"Participating in pair, group, class, school and community speaking and listening situations, including informal conversations, discussions, debates and presentations ","EAL/D students may benefit from: •creating a bank of vocabulary to question and clarify ideas, eg. ‘What do you mean by...?’, ‘Could you give an example of...?’"
English,English,Year 6,Literacy,Interacting with others,AC9E6LY02,Use interaction skills and awareness of formality when paraphrasing questioning clarifying and interrogating ideas developing and supporting arguments and sharing and evaluating information experiences and opinions,,"Participating in pair, group, class, school and community speaking and listening situations, including informal conversations, discussions, debates and presentations ",•practising paraphrasing by finding synonyms for key words in an argument
English,English,Year 6,Literacy,Interacting with others,AC9E6LY02,Use interaction skills and awareness of formality when paraphrasing questioning clarifying and interrogating ideas developing and supporting arguments and sharing and evaluating information experiences and opinions,,"Using strategies; for example, pausing, questioning, rephrasing, repeating, summarising, reviewing and asking clarifying questions when discussing topics",
English,English,Year 6,Literacy,Interacting with others,AC9E6LY02,Use interaction skills and awareness of formality when paraphrasing questioning clarifying and interrogating ideas developing and supporting arguments and sharing and evaluating information experiences and opinions,,Recognising that closed questions ask for precise responses while open questions prompt a speaker to provide more information,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY03,Analyse how text structures and language features work together to meet the purpose of a text and engage and influence audiences,,"Comparing the structure and language features of different texts, including print and digital sources on similar topics, and evaluating which features best aid navigation and clear communication about the topic",EAL/D students may benefit from: •deconstructing texts to identify language used to engage and influence the audience
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY04,Select navigate and read texts for a range of purposes monitoring meaning and evaluating the use of structural features; for example table of contents glossary chapters headings and subheadings,,"Bringing subject and technical vocabulary and concept knowledge to new reading tasks, selecting, evaluating and using texts for their pertinence to the task and the accuracy of their information",EAL/D students may benefit from: •scaffolded activities to practice navigating tables of content and finding specific chapters in a book or online resource
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY04,Select navigate and read texts for a range of purposes monitoring meaning and evaluating the use of structural features; for example table of contents glossary chapters headings and subheadings,,"Bringing subject and technical vocabulary and concept knowledge to new reading tasks, selecting, evaluating and using texts for their pertinence to the task and the accuracy of their information",•teacher-supported discussions about ways headings and sub-headings flag content and information in a text
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY04,Select navigate and read texts for a range of purposes monitoring meaning and evaluating the use of structural features; for example table of contents glossary chapters headings and subheadings,,Using knowledge of text structure to navigate the text to locate specific literal content for a purpose,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY04,Select navigate and read texts for a range of purposes monitoring meaning and evaluating the use of structural features; for example table of contents glossary chapters headings and subheadings,,"Using research skills including locating texts, gathering and organising information, evaluating and using information",
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Making connections between the text and students' own experience or other texts,"EAL/D students may benefit from: •clear explanations of inferences in a text, e.g. ‘‘The people clutched cold drinks and crowded around the fan.’ The inference is that it is a hot day"
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Making connections between information in print and images,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Using prior knowledge and textual information to make inferences,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Asking and answering questions,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Using graphic organisers to visualise connections categories and hierarchies of information,
English,English,Year 6,Literacy,Analysing interpreting and evaluating,AC9E6LY05,Use comprehension strategies such as visualising predicting connecting summarising monitoring and questioning to build literal and inferred meaning and to connect and compare content from a variety of sources,,Summarising a text or part of a text,
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,"Creating informative texts for 2 different audiences that explore a topic using text structure and language features for the identified audiences, noting the changes required to appeal to each audience",EAL/D students may benefit from: •oral activities to build topic knowledge and practise language features
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,"Creating informative texts for 2 different audiences that explore a topic using text structure and language features for the identified audiences, noting the changes required to appeal to each audience",•teacher–supported joint construction of texts
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,"Creating informative texts for 2 different audiences that explore a topic using text structure and language features for the identified audiences, noting the changes required to appeal to each audience",•guided editing of texts to explore synonyms for key words
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,"Using rhetorical devices, images and modal verbs for persuasive effects, for an identified audience",
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,Selecting and combining digital tools to create texts,
English,English,Year 6,Literacy,Creating texts,AC9E6LY06,Plan create edit and publish written and multimodal texts whose purposes may be imaginative informative and persuasive using paragraphs a variety of complex sentences expanded verb groups tense topic-specific and vivid vocabulary punctuation spelling and visual features,,"Re-reading and editing their own and others' work using negotiated criteria for text structure, meaning and accuracy of grammar, spelling and punctuation, and explaining editing choices as required",
English,English,Year 6,Literacy,Creating texts,AC9E6LY07,Plan create rehearse and deliver spoken and multimodal presentations that include information arguments and details that develop a theme or idea organising ideas using precise topic-specific and technical vocabulary pitch tone pace volume and visual and digital features,,"Planning a report on a topic, sequencing ideas logically and providing supporting detail including graphics, sound, and visuals to enhance audience engagement and understanding",EAL/D students may benefit from: •the opportunity to present in smaller groups to build their confidence
English,English,Year 6,Literacy,Creating texts,AC9E6LY07,Plan create rehearse and deliver spoken and multimodal presentations that include information arguments and details that develop a theme or idea organising ideas using precise topic-specific and technical vocabulary pitch tone pace volume and visual and digital features,,"Planning a report on a topic, sequencing ideas logically and providing supporting detail including graphics, sound, and visuals to enhance audience engagement and understanding",•oral activities to build topic knowledge and practise language features before composing spoken texts
English,English,Year 6,Literacy,Creating texts,AC9E6LY07,Plan create rehearse and deliver spoken and multimodal presentations that include information arguments and details that develop a theme or idea organising ideas using precise topic-specific and technical vocabulary pitch tone pace volume and visual and digital features,,"Experimenting with voice effects such as tone, volume, pitch and pace in formal presentations and recognising the effects these have on audience understanding",
English,English,Year 6,Literacy,Creating texts,AC9E6LY07,Plan create rehearse and deliver spoken and multimodal presentations that include information arguments and details that develop a theme or idea organising ideas using precise topic-specific and technical vocabulary pitch tone pace volume and visual and digital features,,"Presenting an argument about an issue from learning area content, which includes claims supported with evidence and examples, careful use of topic-specific vocabulary and selection of persuasive techniques appropriate to audience",
English,English,Year 6,Literacy,Creating texts,AC9E6LY07,Plan create rehearse and deliver spoken and multimodal presentations that include information arguments and details that develop a theme or idea organising ideas using precise topic-specific and technical vocabulary pitch tone pace volume and visual and digital features,,Setting goals for a presentation and monitoring development in a written or digital journal,
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY08,Use phonic knowledge of common and less common grapheme-phoneme relationships to read and write increasingly complex words,,"Using phonic generalisations to read and write complex words with uncommon letter patterns; for example, “pneumonia”, “resuscitate” and “vegetation”",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,"Using a dictionary to explore and using knowledge of word origins including some greek roots to spell words; for example, the greek root ""ath"" meaning ""contest"" or ""outstanding skill”, ""pent"" meaning the number 5 and ""dec"" meaning the number 10 inform the spelling and meaning of the words “athlete"", ""pentathlon"" and ""decathlon""",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,"Applying accumulated knowledge of a wide range of letter patterns and spelling generalisations to spell new words; for example, ""ratio"" and ""synthesis""",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,"Expanding knowledge of prefixes and suffixes, and exploring meaning relationships between words; for example, “disappearance”, “submarine”, “subterranean”, “poisonous” and “nervous” ",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,"Applying accumulated knowledge of a wide range of letter patterns and spelling generalisations to spell new words; for example, knowing how and why these words are spelt as follows: “reliability"", “handkerchief"", “receive"", “lollies"", “trolleys"", “climbing"", ""designed"" and ""emergency""",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,"Spelling technical words by applying morphemic knowledge; for example, “metaphorical"", ""biology"" and ""biodegradable""",
English,English,Year 6,Literacy,Phonic and word knowledge,AC9E6LY09,Use knowledge of known words word origins including some latin and greek roots base words prefixes suffixes letter patterns and spelling generalisations to spell new words including technical words,,Investigating the meanings of words in languages of first nations australians using dictionaries or online resources from state libraries or universities,
