SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Producing and implementing,AC9TDI6P05,"Implement algorithms as visual programmes involving control structures, variables and input",,"Writing programs that repeat multiple steps based on the user’s input, for example repeatedly drawing a shape a given number of times, shifting the position between each iteration",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Producing and implementing,AC9TDI6P05,"Implement algorithms as visual programmes involving control structures, variables and input",,"Stating the expected behaviour of a program, running the program to check it is correct and fixing any errors, for example ‘when I press the left arrow key, the cat should move left, finding the cat moves right, and fixing it by changing the 10 to -10 to alter the direction’",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Producing and implementing,AC9TDI6P05,"Implement algorithms as visual programmes involving control structures, variables and input",,"Programming digital systems to perform automated tasks, such as closing gates, for example simulating the work of First Nations Australian rangers attempting to lure and capture feral animals",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Evaluating,AC9TDI6P06,Evaluate existing and student solutions against the design criteria and user stories and their broader community impact,,"Evaluating the effectiveness of their own solutions to address the identified problem from the user stories, for example checking if the information created for the local interactive history walk is relevant and meets the council’s needs",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Evaluating,AC9TDI6P06,Evaluate existing and student solutions against the design criteria and user stories and their broader community impact,,"Evaluating how an existing solution provides users with safety tools and features such as those described in the Safety by Design Vision for Young People, for example having a clearly visible button to easily report and block inappropriate behaviour in an app or on a website",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Evaluating,AC9TDI6P06,Evaluate existing and student solutions against the design criteria and user stories and their broader community impact,,"Reflecting on the many systems that are used in the wider community to address a range of problems, for example timetables to manage transport and other services through to details such as storing licence information so that police can enforce road rules",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Evaluating,AC9TDI6P06,Evaluate existing and student solutions against the design criteria and user stories and their broader community impact,,"Verifying the correctness of AI-generated content against information known to be factually accurate; for example, comparing the output from a generative text model providing a biography of a local leader with the data published on their official website or other authoritative source",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P07,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions",,"Creating achievable steps and timeframes and identifying digital tools needed to produce a solution to a given problem, for example planning what they need to do to create a report on the effectiveness of the school’s recycling initiatives",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P07,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions",,"Locating content through search engines and in documents by revising queries and using required search terms, for example reviewing search results and modifying search terms to make the query more accurate",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P07,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions",,"Creating appropriate content that reflects planning as well as new external factors, for example uploading a draft of a report on a local government issue to the teacher for feedback as part of an iterative process",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P07,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions",,"Creating content for a school celebration, for example designing a collaborative spreadsheet that can be used by a small group to plan and cost their graduation party, together with a folder of tagged resources which support the planning",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P07,"Select and use appropriate digital tools effectively to create, locate and communicate content, applying common conventions",,"Judging the tone and appropriateness for the intended audience of text generated using autocomplete; for example, deciding that the predictive text was too formal for a conversation with a friend and rewriting it in more casual language",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P08,"Select and use appropriate digital tools effectively to share content online, plan tasks and collabourate on projects, demonstrating agreed behaviours",,"Following a previously created plan to report back to the class on a given problem, using digital tools, for example small groups reporting on the best location for a new skate park in the local government area",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P08,"Select and use appropriate digital tools effectively to share content online, plan tasks and collabourate on projects, demonstrating agreed behaviours",,"Defining and acting collectively using online community standards and valuing the work of others, for example moderating language and behaviour in an online class forum, not deleting the work of collaborators, and respecting others’ intellectual property",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P08,"Select and use appropriate digital tools effectively to share content online, plan tasks and collabourate on projects, demonstrating agreed behaviours",,"Naming, organising and storing files in a way that allows for easy retrieval of shared content, for example labelling the main folders by topic, such as ‘school garden project’, and then creating subfolders for each section of the project, such as ‘plans’, ‘designs’ and ‘implementation’",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P08,"Select and use appropriate digital tools effectively to share content online, plan tasks and collabourate on projects, demonstrating agreed behaviours",,"Demonstrating agreed behaviours; following cultural protocols, including relevant permissions and attributions; acknowledging diversity, capability and strength; and addressing risks and responsibilities such as privacy, security, and accuracy of data; for example when sharing images of First Nations Australians’ cultural artefacts",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Collaborating and managing,AC9TDI6P08,"Select and use appropriate digital tools effectively to share content online, plan tasks and collabourate on projects, demonstrating agreed behaviours",,"Using a range of communication tools to share ideas and information with stakeholders, for example presenting content for a school celebration such as a graduation celebration with the parents and citizens association or school executive in an online forum",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Privacy and security,AC9TDI6P09,Access multiple personal accounts using unique passphrases and explain the risks of password re-use,,"Using multiple accounts, each with different passphrases, to access each website or app used for school and home, for example having a different username and password combination for school, gaming and music accounts",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Privacy and security,AC9TDI6P09,Access multiple personal accounts using unique passphrases and explain the risks of password re-use,,"Explaining why re-using a password is risky when one of them is found out, for example how a compromised password from one social media account might be able to be used to access their bank or school account if the password is the same and other details are also compromised",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Privacy and security,AC9TDI6P10,Explain the creation and permanence of their digital footprint and consider privacy when collecting user data,,"Describing scenarios where data, images or both that have been posted online can lead to information being resurfaced at a later date, for example how a comment made on a social media post or video associates a person with both their comment and the content",
Technologies,Digital Technologies,Years 5 and 6,Processes and production skills,Privacy and security,AC9TDI6P10,Explain the creation and permanence of their digital footprint and consider privacy when collecting user data,,"Explaining why collecting the smallest amount of data needed for a purpose is important to protect someone’s privacy, for example how choosing not to collect information about someone’s birthdate when it is not necessary ensures that private data cannot be stolen in a cyber attack",
