SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration,EALDElaboration
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Generating and designing,AC9TDI2P02,"Follow and describe algorithms involving a sequence of steps, branching (decisions) and iteration (repetition)",,"Identifying the steps needed to solve a problem, and understanding when their order is important, for example socks must be put on before shoes but a jumper can be put on before or after shoes",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Generating and designing,AC9TDI2P02,"Follow and describe algorithms involving a sequence of steps, branching (decisions) and iteration (repetition)",,"Identifying the decisions needed to solve a problem and the next steps to follow in each case, for example if it is raining, take a raincoat, otherwise take a hat",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Generating and designing,AC9TDI2P02,"Follow and describe algorithms involving a sequence of steps, branching (decisions) and iteration (repetition)",,"Following algorithms that repeat a single step a fixed number of times, for example practise spelling a word 5 times or throw and catch a ball with a partner 10 times",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Evaluating,AC9TDI2P03,Discuss how existing digital systems satisfy identified needs for known users,,"Describing how familiar digital systems meet the needs of individuals, for example how different family members use a tablet for different needs – to play videos, read the news or follow a recipe",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Evaluating,AC9TDI2P03,Discuss how existing digital systems satisfy identified needs for known users,,"Discussing how we use digital systems to store and access information, and how that information helps us learn about our environment, interactions and leisure activities, for example how interactive versions of stories authored and published by First Nations Australians preserve important cultural expressions",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Evaluating,AC9TDI2P03,Discuss how existing digital systems satisfy identified needs for known users,,"Sharing ideas about how digital systems are used at school for learning, for example sharing a student’s work with the class on an interactive display screen to provide class feedback on their writing",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Evaluating,AC9TDI2P03,Discuss how existing digital systems satisfy identified needs for known users,,"Sharing and describing ways that common digital systems can be used to meet communication needs, for example tablets can be used as phones and tools for communication between families living in different locations",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P04,"Use the basic features of common digital tools to create, locate and communicate content",,"Using familiar digital systems to create content with others, for example using presentation software to retell a story",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P04,"Use the basic features of common digital tools to create, locate and communicate content",,"Taking, storing safely and presenting photos of class work, for example locating photos they took of their work to show to parents or carers or for the teacher to upload to the class shared folder",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P04,"Use the basic features of common digital tools to create, locate and communicate content",,Finding images of (local) Australian flora and fauna or places for use in a story and including First Nations Australians’ names for the items,
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P04,"Use the basic features of common digital tools to create, locate and communicate content",,"Using a camera or drawing app to create a picture, for example making a card for a family member that includes a photo and short message",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P04,"Use the basic features of common digital tools to create, locate and communicate content",,"Creating individual pieces of work that contribute to a group task, for example each student contributes a recipe and photo of their favourite food to create a class recipe book",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P05,"Use the basic features of common digital tools to share content and collabourate demonstrating agreed behaviours, guided by trusted adults",,Taking and sharing photos of class work with parents or carers using classroom messaging software with teacher guidance,
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P05,"Use the basic features of common digital tools to share content and collabourate demonstrating agreed behaviours, guided by trusted adults",,"Applying agreed standards of behaviour when sharing content with classmates, for example using language that is considered by all students and the teacher to be appropriate when they are writing messages to each other",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Collaborating and managing,AC9TDI2P05,"Use the basic features of common digital tools to share content and collabourate demonstrating agreed behaviours, guided by trusted adults",,"Considering the need for online safety when sharing information, for example recognising that personal information such as a photo can be used inappropriately",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Privacy and security,AC9TDI2P06,Access their school account with a recorded username and password,,"Using username and password recorded in a private place to access a digital system, for example logging into a school computer using details given on a card by the teacher",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Privacy and security,AC9TDI2P07,Discuss that some websites and apps store their personal data online,,"Sharing examples of the data collected by apps and websites they commonly use, for example usernames and email addresses used by school websites and games to log in",
Technologies,Digital Technologies,Years 1 and 2,Processes and production skills,Privacy and security,AC9TDI2P07,Discuss that some websites and apps store their personal data online,,"Discussing the importance of asking permission from a parent or carer before entering personal details online such as address, phone number and date of birth",
