SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Health and Physical Education,Health and Physical Education,Foundation,"Personal, social and community health",Making healthy and safe choices,AC9HPFP06,"Identify health symbols, messages and strategies in their community that support their health and safety",,Identifying household substances that are dangerous and explaining what symbols are used to identify the danger
Health and Physical Education,Health and Physical Education,Foundation,"Personal, social and community health",Making healthy and safe choices,AC9HPFP06,"Identify health symbols, messages and strategies in their community that support their health and safety",,Identifying symbols on food packages that indicate healthier choices
Health and Physical Education,Health and Physical Education,Foundation,"Personal, social and community health",Making healthy and safe choices,AC9HPFP06,"Identify health symbols, messages and strategies in their community that support their health and safety",,Identifying different types of advertising that influence choices about food
Health and Physical Education,Health and Physical Education,Foundation,"Personal, social and community health",Making healthy and safe choices,AC9HPFP06,"Identify health symbols, messages and strategies in their community that support their health and safety",,"Exploring different community strategies that keep children safe; for example, pedestrian crossings and traffic lights, safety procedures at swimming pools and beaches, and traffic controllers at school crossings"
Health and Physical Education,Health and Physical Education,Foundation,"Personal, social and community health",Making healthy and safe choices,AC9HPFP06,"Identify health symbols, messages and strategies in their community that support their health and safety",,Recognising and following safety symbols and procedures at home and in water and road environments
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,Applying different locomotor skills to move from one point to another
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,Combining fine and gross motor skills in increasingly complex patterns
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,"Sending, controlling and receiving objects at different levels and in different ways"
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,Performing a range of water confidence skills such as floating with a buoyancy aid and putting their face in the water
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,Demonstrating how to transfer weight from one part of the body to another
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM01,Practise fundamental movement skills in minor game and play situations,,Applying fundamental movement skills for purpose and enjoyment in natural environments
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM02,Experiment with different ways of moving their body safely and manipulating objects and space,,"Suggesting and testing different ways to move in a playing space or different ways to use equipment and objects, and making judgements about which are most effective and which movements and equipment they prefer"
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM02,Experiment with different ways of moving their body safely and manipulating objects and space,,Persisting with challenges and demonstrating resilience while moving their body in a range of situations
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM02,Experiment with different ways of moving their body safely and manipulating objects and space,,"Participating in games that require them to be aware of personal safety in relation to game boundaries, rules and safe use of equipment"
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM02,Experiment with different ways of moving their body safely and manipulating objects and space,,"Manipulating equipment in a range of different movement situations and tasks, including in minor games, imaginative play and when practising fundamental movement skills"
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Moving our bodies,AC9HPFM02,Experiment with different ways of moving their body safely and manipulating objects and space,,Demonstrating spatial awareness when moving around and through indoor and outdoor (natural) environments confidently and safely
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Making active choices,AC9HPFM03,Participate in a range of activities in natural and outdoor settings and explore the benefits of being physically active,,Exploring a range of ways to be active and participate safely in outdoor or natural settings
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Making active choices,AC9HPFM03,Participate in a range of activities in natural and outdoor settings and explore the benefits of being physically active,,Playing traditional First Nations Australian games and discussing how they are like other games they have experienced
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Making active choices,AC9HPFM03,Participate in a range of activities in natural and outdoor settings and explore the benefits of being physically active,,Discussing opportunities to be active in spaces in and around their homes
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Making active choices,AC9HPFM03,Participate in a range of activities in natural and outdoor settings and explore the benefits of being physically active,,Exploring strategies for taking considered risks and developing self-regulation skills when moving and playing in outdoor settings
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Learning through movement,AC9HPFM04,Follow rules to promote fair play in a range of physical activities,,Identifying and describing actions that would constitute fair and unfair play while participating in minor games
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Learning through movement,AC9HPFM04,Follow rules to promote fair play in a range of physical activities,,Demonstrating how to play fairly in a range of minor games and play situations
Health and Physical Education,Health and Physical Education,Foundation,Movement and physical activity,Learning through movement,AC9HPFM04,Follow rules to promote fair play in a range of physical activities,,"Discussing rules of different games that relate to safety, boundaries and appropriate use of equipment"
