SubjectArea,Subject,Band,Strand,Substrand,ContentCode,ContentDescription,Topic,Elaboration
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P05,"Propose strategies and actions individuals and groups can implement to challenge biases, stereotypes, prejudices and discrimination, and promote inclusion in their communities",,"Analysing messages about gender norms and stereotypes in popular culture and considering the impact these might have on individuals, institutions and communities"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P05,"Propose strategies and actions individuals and groups can implement to challenge biases, stereotypes, prejudices and discrimination, and promote inclusion in their communities",,"Designing strategies and actions they can implement to challenge stereotypes, prejudices and discrimination, and publicly acknowledge the contributions First Nations Australians make to Australia’s sporting and health fields"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P05,"Propose strategies and actions individuals and groups can implement to challenge biases, stereotypes, prejudices and discrimination, and promote inclusion in their communities",,"Proposing strategies to challenge prejudices, biases and discrimination that target specific cultural groups, including Australians of Asian heritage"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P06,Evaluate emotional responses in different situations to refine strategies for managing emotions,,"Proposing strategies for managing emotional responses and resolving conflict in a family, school or social situation, or online environment"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P06,Evaluate emotional responses in different situations to refine strategies for managing emotions,,"Reflecting on the possible consequences of not recognising their own or others’ emotions in a range of challenging situations, including responses to rejection, failure, harassment and violence"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P06,Evaluate emotional responses in different situations to refine strategies for managing emotions,,Evaluating situations where an individual may react with extreme or uncontrolled emotion and reflecting on the impact that this response may have on the situation and/or their relationships
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P07,"Examine how strategies, such as communicating choices, seeking, giving and denying consent, and expressing opinions and needs can support the development of respectful relationships, including sexual relationships",,"Describing strategies that enhance the safety and wellbeing of sexual partners, such as communicating feelings of each party, respecting boundaries and choices, gaining affirmative consent, assertive communication and respecting individuals’ rights"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P07,"Examine how strategies, such as communicating choices, seeking, giving and denying consent, and expressing opinions and needs can support the development of respectful relationships, including sexual relationships",,"Investigating the legal requirements for their state or territory in relation to seeking, giving, refusing and accepting the refusal of consent, and considering how these laws relate to relationships with friends, colleagues, strangers and intimate partners, in both online and offline interactions"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P07,"Examine how strategies, such as communicating choices, seeking, giving and denying consent, and expressing opinions and needs can support the development of respectful relationships, including sexual relationships",,Reflecting on the potential impact of their own behaviour on others and the importance of taking responsibility for their own actions to ensure they do no harm to others
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Interacting with others,AC9HP10P07,"Examine how strategies, such as communicating choices, seeking, giving and denying consent, and expressing opinions and needs can support the development of respectful relationships, including sexual relationships",,"Refining strategies to communicate clearly and respectfully their choices, needs and opinions in a range of relationship scenarios, such as in peer group, family or work situations"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,Critiquing the appropriateness and effectiveness of help and support services available for young people in the local community
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,"Proposing and practising a range of realistic responses to scenarios where peers are encouraging them to take unnecessary risks, such as in relation to the use of e-cigarettes, cannabis, psychostimulants, opiates or hallucinogens"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,"Investigating a range of behaviours to determine positive, safe, legal and ethical behaviour when using digital tools and environments and recognising what actions can be taken when behaviour becomes abusive"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,"Planning and practising responses to emergencies where they may be required to administer first aid to a friend or stranger, including CPR"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,"Understanding the factors that impact a person’s ability to seek, give or deny consent, including when a person is affected by alcohol and other drugs, or there is an imbalance of power or coercion within the relationship"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P08,"Plan, rehearse and evaluate strategies for managing situations where their own or others’ health, safety or wellbeing may be at risk",,"Examining practices, policies and processes for ensuring safe blood practices in a range of situations, including not sharing needles, precautions when participating in physical activities and safe practices during sexual activity, including use of condoms and dams"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P09,"Critique health information, services and media messaging about relationships, lifestyle choices, health decisions and behaviours to evaluate their influence on individual attitudes and actions",,"Critiquing health information and services that provide advice and support on issues targeted at specific groups of young people, including support with substance use, healthy food choices, fitness and exercise plans, mental health support, sexual health and personal safety"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P09,"Critique health information, services and media messaging about relationships, lifestyle choices, health decisions and behaviours to evaluate their influence on individual attitudes and actions",,Analysing the nutritional composition of foods eaten by the First Peoples of Australia and explaining how the information could be used to increase health benefits for everyone
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P09,"Critique health information, services and media messaging about relationships, lifestyle choices, health decisions and behaviours to evaluate their influence on individual attitudes and actions",,Evaluating strategies and actions to increase personal safety and planning to promote these in the school and community
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P09,"Critique health information, services and media messaging about relationships, lifestyle choices, health decisions and behaviours to evaluate their influence on individual attitudes and actions",,"Investigating health issues specific to First Nations Australian communities and proposing proactive community strategies for promoting better access and health outcomes; for example, remote area dialysis buses and community-based treatment options"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P09,"Critique health information, services and media messaging about relationships, lifestyle choices, health decisions and behaviours to evaluate their influence on individual attitudes and actions",,"Discussing how the portrayal of sexual relationships in TV shows, advertisements, movies, popular music and online content (such as pornography) may influence people’s beliefs about respectful, safe and consensual relationships"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,Investigating community-action initiatives young people have started that have a positive influence on the health and wellbeing of their communities
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,"Proposing, sharing and evaluating a presentation on serving and eating food that has been prepared sustainably; for example, using local ingredients to cut down on emissions, using sustainably produced foods and not using single-use plastic for serving"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,"Engaging in nature experiences to understand how these activities can promote the development of eco-identity and positive sense of wellbeing, including exploring how a deep connection to Country/Place enhances health and wellbeing for First Nations Australians"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,Investigating how cultural rights of First Nations Australians include maintaining traditional diets and explaining how these have proven health and wellbeing benefits
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,"Analysing the influence social, cultural and economic factors may have on health behaviours and help-seeking, such as factors associated with the cost of help or stigma associated with menstrual health, gender and sexual diversity, sexual health and mental illness"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,Investigating the pharmacopeia and health practices of First Nations Australian communities while showing respect for Indigenous Cultural and Intellectual Property (ICIP) protocols and cultural knowledge
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,"Proposing constructive, healthy and manageable actions when using tools and digital environments to promote respect, inclusion and the wellbeing of others, such as researching what to do if they, or someone they know, is being targeted online"
Health and Physical Education,Health and Physical Education,Years 9–10,"Personal, social and community health",Making healthy and safe choices,AC9HP10P10,"Plan, justify and critique strategies to enhance their own and others’ health, safety, relationships and wellbeing",,"Designing and evaluating strategies that enhance their own and others’ mental health and wellbeing, such as regular physical activity, positive self-talk, consistent sleep habits, mindfulness and social connection"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M01,"Analyse, adapt and refine their own and others’ movement skills in a range of challenging movement situations to enhance performance",,Using knowledge of results feedback to support another student in refining a skill to perform with greater accuracy and control
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M01,"Analyse, adapt and refine their own and others’ movement skills in a range of challenging movement situations to enhance performance",,"Using digital tools to record their own and others' performance, and providing feedback on timing of movements in relation to teammates, opposition players, movement of the ball or other external stimuli"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M01,"Analyse, adapt and refine their own and others’ movement skills in a range of challenging movement situations to enhance performance",,Adapting and responding to changes in equipment that increase the complexity of a movement task or performance
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M01,"Analyse, adapt and refine their own and others’ movement skills in a range of challenging movement situations to enhance performance",,"Analysing their own and others’ performances, such as at a swimming, cross-country or athletics carnival, and propose strategies for refining techniques to improve performance"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M01,"Analyse, adapt and refine their own and others’ movement skills in a range of challenging movement situations to enhance performance",,Providing constructive feedback on their own and others' group performance of a movement sequence
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M02,Create and refine movement strategies to achieve successful outcomes across a range of challenging movement situations,,"Reviewing, proposing and implementing alternative responses to movement situations based on the outcome of previous performances"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M02,Create and refine movement strategies to achieve successful outcomes across a range of challenging movement situations,,Performing specialised movement skills in situations where the rules or conditions have been modified to vary complexity
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M02,Create and refine movement strategies to achieve successful outcomes across a range of challenging movement situations,,Adapting and refining movement strategies to enhance movement outcomes when using different types of equipment
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M02,Create and refine movement strategies to achieve successful outcomes across a range of challenging movement situations,,Evaluating the effectiveness of a range of strategies in game situations using a personally developed set of criteria and suggesting how to adapt to improve performance
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M03,Apply movement concepts in new or challenging movement situations and analyse the impact each concept has on movement outcomes,,"Experimenting with the manipulation of force and speed applied to an object to examine the difference created in movement paths, such as topspin forehands and outswing bowling"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M03,Apply movement concepts in new or challenging movement situations and analyse the impact each concept has on movement outcomes,,Analysing a range of ways the body can absorb force and evaluating which techniques are most effective in preventing potential injury across a range of game situations
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M03,Apply movement concepts in new or challenging movement situations and analyse the impact each concept has on movement outcomes,,Creating and evaluating a group performance that demonstrates synchronous and individual movements
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Moving our bodies,AC9HP10M03,Apply movement concepts in new or challenging movement situations and analyse the impact each concept has on movement outcomes,,Analysing and describing how individual or team performance has improved through modifications to the use of space and time
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M04,"Participate in physical activities designed to enhance health, wellbeing and fitness, and design, apply and evaluate strategies for incorporating these activities into their lives",,"Participating in a range of physical activities and evaluating individual responses such as heart rate, breathing rate, ability to talk and recovery rate"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M04,"Participate in physical activities designed to enhance health, wellbeing and fitness, and design, apply and evaluate strategies for incorporating these activities into their lives",,Performing a range of activities designed to improve fitness and analysing how the activities improve individual components of fitness
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M04,"Participate in physical activities designed to enhance health, wellbeing and fitness, and design, apply and evaluate strategies for incorporating these activities into their lives",,"Setting realistic physical activity goals, and designing, implementing and evaluating a personalised program to incorporate regular physical activity into their weekly routines"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M05,Participate in physical activities that promote health and social outcomes to design and evaluate participation strategies for themselves and others,,Creating and evaluating proposals to promote the use of natural settings within the local community for physical activity
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M05,Participate in physical activities that promote health and social outcomes to design and evaluate participation strategies for themselves and others,,"Designing and critiquing a strategy to involve family, friends and members of the community in celebrations based around culturally significant physical activities to promote a sense of connection with and belonging to the community"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M05,Participate in physical activities that promote health and social outcomes to design and evaluate participation strategies for themselves and others,,Investigating community-based campaigns to promote physical activity participation and determining key elements of success that could be replicated in a school-based campaign
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M05,Participate in physical activities that promote health and social outcomes to design and evaluate participation strategies for themselves and others,,Identifying local natural resources and community spaces where individuals and groups can connect and participate in physical and social activities
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M06,"Design, implement and evaluate personalised plans for improving or maintaining their own or others’ physical activity levels to achieve fitness, health and wellbeing outcomes",,"Using digital tools to design, implement and monitor a personal fitness plan that includes a timeframe, goals and a variety of specific activities that meet the needs of different people"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M06,"Design, implement and evaluate personalised plans for improving or maintaining their own or others’ physical activity levels to achieve fitness, health and wellbeing outcomes",,Justifying the selection of physical activities included in a personalised plan linked to physical activity goals and wellbeing outcomes they wish to improve or maintain
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Making active choices,AC9HP10M06,"Design, implement and evaluate personalised plans for improving or maintaining their own or others’ physical activity levels to achieve fitness, health and wellbeing outcomes",,"Investigating target training heart-rate zones for a range of different people, how these zones can be measured and how they relate to health, wellbeing and fitness levels"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M07,Transfer and adapt skills and strategies from previous experiences to create successful outcomes in unfamiliar movement situations,,Drawing parallels between successful movement strategies in one sporting situation and how similar strategies could be used effectively in a different sport
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M07,Transfer and adapt skills and strategies from previous experiences to create successful outcomes in unfamiliar movement situations,,"Speculating on possible outcomes of innovative solutions to movement challenges based on past experiences when participating in outdoor or nature-based activities, such as rope climbing, bushwalking, abseiling or kayaking"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M07,Transfer and adapt skills and strategies from previous experiences to create successful outcomes in unfamiliar movement situations,,"Reflecting on the effectiveness of movement solutions, suggesting improvements that can be made and proposing how the solution can be transferred to other movement situations"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M08,Demonstrate fair play and reflect on how ethical behaviour can influence physical activity outcomes for individuals and groups,,Analysing how equitable participation in group activities can influence outcomes in physical activity
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M08,Demonstrate fair play and reflect on how ethical behaviour can influence physical activity outcomes for individuals and groups,,Investigating the use of performance-enhancing drugs in sport and analysing the tensions between conflicting positions on whether they should be banned or permitted
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M08,Demonstrate fair play and reflect on how ethical behaviour can influence physical activity outcomes for individuals and groups,,"Discussing the role of organisations such as Sports Integrity Australia, sporting tribunals, the Australian Human Rights Commission and the Court of Arbitration for Sport, in promoting fairness and ethical behaviour in sport"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,Learning through movement,AC9HP10M08,Demonstrate fair play and reflect on how ethical behaviour can influence physical activity outcomes for individuals and groups,,Analysing how First Nations Australian athletes have been treated in different sports and evaluating the impact that may have on the participation of young First Nations Australians in sport and physical activity
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,,AC9HP10M09,"Devise, implement and refine strategies for decision-making when working in groups or teams that demonstrate leadership and collaboration skills",,"Evaluating the contribution they make as an individual to teamwork, leadership and enjoyable participation for all"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,,AC9HP10M09,"Devise, implement and refine strategies for decision-making when working in groups or teams that demonstrate leadership and collaboration skills",,"Analysing the use of self-talk and encouragement to motivate themselves and team members to continue to participate, persist when things get challenging and improve performance"
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,,AC9HP10M09,"Devise, implement and refine strategies for decision-making when working in groups or teams that demonstrate leadership and collaboration skills",,Creating and implementing self-assessment and peer-assessment tools to evaluate performance in a variety of roles
Health and Physical Education,Health and Physical Education,Years 9–10,Movement and physical activity,,AC9HP10M09,"Devise, implement and refine strategies for decision-making when working in groups or teams that demonstrate leadership and collaboration skills",,Identifying and critiquing leadership styles and group dynamics through collaboratively solving initiative games
